Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
usb音效卡,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
vu8 uq6,Platform Terms ( Shopee / Momo),,,
保護貼,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
哪吒之魔童降世,娛樂、收藏,Hobbies & Collections,Mobile & Gadgets,Women Clothes
玄米油,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
矽膠吸管,居家生活,Home & Living,Home & Living,Home & Living
鬼滅之刃角色,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Men Clothes
收延餅乾,美食、伴手禮,Food & Beverages,Food & Beverages,Health
饗饗,服務、票券,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
ruroc,3C與筆電,Motorcycles,Motorcycles,Cameras & Drones
macbook m1,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
三層架,居家生活,Home & Living,Home & Living,Home & Living
limi 125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
ipad pro 保護套,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
日本 草莓,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
limi 125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
芭樂,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
rays 鋁圈,汽機車零件百貨,Automobiles,Automobiles,Automobiles
壁紙,居家生活,Home & Living,Home & Living,Home & Living
晚 禮服,女生衣著,Fashion Accessories,Women Clothes,Women Clothes
納豆,美食、伴手禮,Health,Food & Beverages,Food & Beverages
資生堂 國際 櫃,美妝保健,,,
honey select,Others,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
蝦皮店到店桃園,Others,,,
dhc,美妝保健,Health,Home & Living,Home & Living
genki dock,遊戲王,Gaming & Consoles,Gaming & Consoles,Computers & Accessories
jabra 65t,手機平板與周邊,,Audio,Audio
switch pro 手把,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
xperia 10,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
休閒鞋,男女鞋,Women Shoes,Women Shoes,Women Shoes
咖啡隨行杯,居家生活,Home & Living,Home & Living,Home & Living
智能手錶,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
水煙式除蟲劑,居家生活,Home & Living,Home & Living,Home & Living
熱紅酒香料包,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
琴葉榕,居家生活,Home & Living,Home & Living,Home & Living
筆記型電腦,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
耳環收納,居家生活,Home & Living,Home & Living,Home & Living
韓國泡麵,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
短版上衣,女生衣著,Women Clothes,Women Clothes,Women Clothes
格安德口罩,居家生活,Health,Health,Health
天竺鼠車車玩偶,娛樂、收藏,Mom & Baby,Hobbies & Collections,Hobbies & Collections
新光 三越 週年 慶,Others,,,
造型 蛋糕,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
便當 盒,居家生活,Home & Living,Home Appliances,Home Appliances
玩具 批發,嬰幼童與母親,Mom & Baby,Hobbies & Collections,Hobbies & Collections
求婚 戒指,女生配件,Fashion Accessories,Fashion Accessories,Fashion Accessories
生日 卡片,其他類別,Home & Living,Home & Living,Hobbies & Collections
鍋寶多功能電子鍋三人份 股東會 紀念品,家電影音,,,
嬰兒 背帶,嬰幼童與母親,,Mom & Baby,
pch,Platform Terms ( Shopee / Momo),Home & Living,Home Appliances,Computers & Accessories
tom ford 唇膏,美妝保健,Beauty,Beauty,Beauty
紅牛 奶粉,嬰幼童與母親,Food & Beverages,Food & Beverages,Food & Beverages
hdmi 轉 vga,3C與筆電,Audio,Audio,Audio
moschino,美妝保健,Beauty,Beauty,Women Clothes
口罩批發,居家生活,Health,Fashion Accessories,Fashion Accessories
大衣,女生衣著,Women Clothes,Women Clothes,Women Clothes
女巨人也要談戀愛,書籍及文創商品,Books & Magazines,Hobbies & Collections,Hobbies & Collections
床頭櫃,居家生活,Home & Living,Home & Living,Home & Living
手寫板,3C與筆電,Mom & Baby,Mom & Baby,Mom & Baby
托盤,居家生活,Home & Living,Home & Living,Home & Living
碎紙機,居家生活,Computers & Accessories,Computers & Accessories,Computers & Accessories
紫外線燈管,家電影音,Home & Living,Home & Living,Home & Living
蒸烤爐,家電影音,Home Appliances,Home Appliances,Home & Living
蛋,美食、伴手禮,Food & Beverages,Food & Beverages,Mobile & Gadgets
跳繩,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
饗食天堂 餐券,服務、票券,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
大學踢,男生衣著,Men Clothes,Men Clothes,Men Clothes
tab s7,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
dr 情趣,其他類別,Health,Health,Beauty
pixel 6 pro,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
紅酒開瓶器,居家生活,Home & Living,Home & Living,Home & Living
瓦斯爐 架,居家生活,Home Appliances,Home & Living,Home & Living
咩噗,Others,Men Clothes,Men Clothes,Men Clothes
蓮藕粉,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
飲水 機,家電影音,Home Appliances,Home Appliances,Home & Living
熱敷 墊,家電影音,Home Appliances,Home Appliances,Health
聖誕卡,居家生活,Home & Living,Home & Living,Home & Living
桌球 桌,戶外與運動用品,Sports & Outdoors,Mom & Baby,Mom & Baby
衝鋒 衣,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Baby & Kids Fashion
50吋 電視,家電影音,,Home Appliances,
oral b 電動 牙刷,家電影音,,,
ikea 聖誕樹,居家生活,Home & Living,Home & Living,Stationery
電路 板,3C與筆電,,,
rog 耳機,3C與筆電,Audio,Audio,Audio
維多利亞 的 秘密,美妝保健,Women Clothes,Women Clothes,Women Clothes
dji mini 3 pro,3C與筆電,Cameras & Drones,Cameras & Drones,Mom & Baby
楓之谷私服,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
蘇怡靜,書籍及文創商品,Books & Magazines,Books & Magazines,Books & Magazines
湯匙,,Home & Living,Home & Living,Home & Living
beauty88,美妝保健,Beauty,Beauty,Beauty
cca c10,手機平板與周邊,Audio,Audio,Audio
clarks,男女鞋,Men Shoes,Men Shoes,Women Shoes
onpro,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
xbox series x,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
摩卡壺,居家生活,Home & Living,Home & Living,Home & Living
智慧音箱,手機平板與周邊,Audio,Audio,Audio
油夠便宜,汽機車零件百貨,Automobiles,Automobiles,Automobiles
浴室 置物架,居家生活,Home & Living,Home & Living,Home & Living
生活工場,居家生活,Home & Living,Home & Living,Home & Living
筆記型電腦推薦,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
肥宅快樂水,娛樂、收藏,Food & Beverages,Beauty,Beauty
海龜湯題目,遊戲王,Food & Beverages,Food & Beverages,Food & Beverages
浴室窗簾,居家生活,Home & Living,Home & Living,Home & Living
運動拖鞋,男女鞋,Men Shoes,Men Shoes,Men Shoes
美膳雅氣炸烤箱,家電影音,Home Appliances,Home Appliances,Home Appliances
byredo,美妝保健,Beauty,Beauty,Beauty
coleman,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
水力發電機,居家生活,Home & Living,Home & Living,Sports & Outdoors
攻牙機,居家生活,Home & Living,Home & Living,Home Appliances
滑門衣櫃,居家生活,Home & Living,Home & Living,Home & Living
酸菜,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
七龍珠,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
跳繩,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
彩色影印,3C與筆電,Stationery,Books & Magazines,Home Appliances
輕便推車,居家生活,Mom & Baby,Mom & Baby,Home & Living
抹茶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
馬克 杯,居家生活,Home & Living,Home & Living,Home & Living
小 火鍋,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
酒精 75,居家生活,Health,Health,Home & Living
拼圖 膠水,居家生活,Stationery,Mom & Baby,Stationery
macbook pro 二手,3C與筆電,Computers & Accessories,Computers & Accessories,Women Bags
特殊 傳說,娛樂、收藏,Books & Magazines,Books & Magazines,Stationery
休閒 西裝,男生衣著,Men Clothes,Men Clothes,Men Clothes
燈籠 果,美食、伴手禮,Home & Living,Food & Beverages,Food & Beverages
觀音 蓮,居家生活,Home & Living,Home & Living,Home & Living
中性穿搭,,Men Clothes,Men Clothes,Men Clothes
mj 相機包,,Women Bags,Women Bags,Women Bags
the body,,Beauty,Beauty,Beauty
gtx650,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
mavic air,3C與筆電,Cameras & Drones,Cameras & Drones,Cameras & Drones
zenfone 4 pro,手機平板與周邊,,Mobile & Gadgets,Mobile & Gadgets
剃刀,美妝保健,Beauty,Beauty,Beauty
夜酵素,美妝保健,Health,Health,Health
大創百貨線上購物,Others,,,
機械式鍵盤,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
福源,戶外與運動用品,Food & Beverages,Food & Beverages,Food & Beverages
練字,居家生活,Stationery,Stationery,Stationery
羅漢果糖,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
補光燈,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
頭套,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
館長 乳清,戶外與運動用品,Health,Health,Health
鶴唳華亭,書籍及文創商品,Books & Magazines,Books & Magazines,Beauty
林內瓦斯爐,家電影音,Home Appliances,Home Appliances,Home Appliances
胖虎,書籍及文創商品,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
漢堡肉,美食、伴手禮,Food & Beverages,Food & Beverages,Home & Living
奶酥醬,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
美善品,家電影音,Home Appliances,Home & Living,Home Appliances
飛利浦 萬用鍋,家電影音,Home Appliances,Home Appliances,Home Appliances
宅配 查詢,Platform Terms ( Shopee / Momo),,,
棉花 糖,美食、伴手禮,Food & Beverages,Home & Living,Home & Living
米 老鼠,娛樂、收藏,Mom & Baby,Hobbies & Collections,Hobbies & Collections
義美 食品,美食、伴手禮,,Food & Beverages,
onsta 360,3C與筆電,Beauty,Cameras & Drones,Beauty
火柴,戶外與運動用品,Home & Living,Home & Living,Sports & Outdoors
恆大口罩,居家生活,Health,Health,Health
零食,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
the ladywore,女生衣著,Women Clothes,Women Clothes,Women Clothes
合利他命,美妝保健,Health,Health,Stationery
謝謝 大家,Others,,,
馬桶價格,居家生活,Home & Living,Home & Living,Home & Living
hung ya,女生配件,Pets,Motorcycles,Motorcycles
貓眼 指甲,寵物,,Beauty,Beauty
豆油 伯,,,,
chanel woc,女生包包/精品,Women Bags,Women Bags,Fashion Accessories
dirt devil,家電影音,Home Appliances,Home Appliances,Home Appliances
like 125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
momo商城,Platform Terms ( Shopee / Momo),"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
ps4,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
ps4,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
sketcher,男女鞋,Women Shoes,Baby & Kids Fashion,Baby & Kids Fashion
tangle teezer,美妝保健,Beauty,Beauty,Beauty
折疊床,居家生活,Home & Living,Home & Living,Home & Living
玉米,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
蛋餅皮,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
角材,居家生活,Home & Living,Home & Living,Home & Living
迪爵125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
醫療器材,居家生活,Health,Health,Health
鍋寶,居家生活,Home & Living,Home & Living,Home & Living
膳魔師保溫瓶,居家生活,Home & Living,Home & Living,Home & Living
愛迪達外套,戶外與運動用品,Men Clothes,Men Clothes,Men Clothes
美妝蛋,美妝保健,Beauty,Beauty,Beauty
五抽斗櫃,居家生活,Home & Living,Home & Living,Home & Living
fivem,3C與筆電,Gaming & Consoles,Gaming & Consoles,Computers & Accessories
sony wf 1000xm4,3C與筆電,Audio,Audio,Audio
監視 器,3C與筆電,Cameras & Drones,Cameras & Drones,Home Appliances
三洋 冰箱,家電影音,Home Appliances,Home Appliances,Home Appliances
潤滑 液,其他類別,Health,Health,Health
黃金果,美食、伴手禮,Food & Beverages,Food & Beverages,Beauty
個人鬼滅之刃角色,娛樂、收藏,,,
乖乖桶,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
like 125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
50 音,書籍及文創商品,,Books & Magazines,Books & Magazines
亞太 電信,服務、票券,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
跳跳虎手提箱福袋,娛樂、收藏,Travel & Luggage,Hobbies & Collections,Hobbies & Collections
丹麥吐司,,Food & Beverages,Food & Beverages,Food & Beverages
adv150,汽機車零件百貨,Motorcycles,Motorcycles,Home & Living
herschel,男生包包與配件,Men Bags,Men Bags,Men Bags
r6,Others,Motorcycles,Motorcycles,Automobiles
伊聖詩,美妝保健,Home & Living,Home & Living,Beauty
天幕,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
無線充電器,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
珠寶,女生配件,Fashion Accessories,Fashion Accessories,Cameras & Drones
破壞袋,居家生活,Stationery,Stationery,Stationery
筆電支架,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
日立冷氣價格,家電影音,,,
vjr125,汽機車零件百貨,Motorcycles,Motorcycles,Automobiles
新生活,書籍及文創商品,Stationery,Home & Living,Health
ysl 短夾,女生包包/精品,Women Bags,Women Bags,Men Bags
果汁機推薦,家電影音,Home Appliances,Home Appliances,Home Appliances
珊瑚草,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
情侶對戒,女生配件,Fashion Accessories,Fashion Accessories,Fashion Accessories
機車 補助,Others,Motorcycles,Motorcycles,Motorcycles
機車 補助,Others,Motorcycles,Motorcycles,Motorcycles
小 可愛,女生衣著,Women Clothes,Women Clothes,Women Bags
雜貨,居家生活,Home & Living,Home & Living,Mobile & Gadgets
親人 過世 禁忌,Others,,,
板鞋,男女鞋,Men Shoes,Men Shoes,Sports & Outdoors
打架 吧 鬼神,娛樂、收藏,,,
不織布提袋,,Stationery,Stationery,Stationery
黛莉貝爾,,Women Clothes,Women Clothes,Women Clothes
dw手錶,女生配件,Watches,Watches,Watches
ips面板,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
pchome相簿,Platform Terms ( Shopee / Momo),,,
puma,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Women Shoes
racing s 125,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
rx 580,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
sony xperia 10,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
夢見照うた,娛樂、收藏,Books & Magazines,Books & Magazines,Books & Magazines
大金,家電影音,Home Appliances,Home Appliances,Fashion Accessories
室內植物,居家生活,Home & Living,Home & Living,Home & Living
帳篷出租,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Home Appliances
漫畫160,書籍及文創商品,,,
輸不起,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
鉛筆盒,居家生活,Stationery,Stationery,Stationery
鍋子,居家生活,Home & Living,Home & Living,Home & Living
除疤凝膠,美妝保健,Beauty,Beauty,Beauty
壓克力棒,居家生活,Home & Living,Home & Living,Home & Living
菊地健,女生配件,Fashion Accessories,Fashion Accessories,Stationery
大創收納盒,居家生活,Home & Living,Home & Living,Stationery
sogo 週年慶,Platform Terms ( Shopee / Momo),Home & Living,Home & Living,Home & Living
瑪莉珍鞋,男女鞋,Women Shoes,Women Shoes,Women Shoes
momo信用卡優惠,Platform Terms ( Shopee / Momo),,,
地標網通,手機平板與周邊,Audio,Audio,Audio
精臣標籤機,3C與筆電,Stationery,Stationery,Stationery
手鍊,女生配件,Fashion Accessories,Fashion Accessories,Fashion Accessories
露營 桌,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
直播 福利,Others,,,
美德 醫療,居家生活,Health,Health,Home & Living
情侶 裝,女生衣著,Women Clothes,Women Clothes,Women Clothes
萬 年青,居家生活,,,
回復 術士,書籍及文創商品,Books & Magazines,Hobbies & Collections,Hobbies & Collections
衝擊 起子,居家生活,Home & Living,Home & Living,Home & Living
hearing aid oem,3C與筆電,,,
merry christmas 字體,3C與筆電,Home & Living,Home & Living,Home & Living
慶餘年第二季,娛樂、收藏,Books & Magazines,Home & Living,Home & Living
apieu 香水,美妝保健,Beauty,Beauty,Beauty
小鴨 電影,Others,,Hobbies & Collections,Hobbies & Collections
全國電子,,Audio,Audio,Mobile & Gadgets
gyms,,Women Bags,Sports & Outdoors,Sports & Outdoors
夢乃愛華,,Health,Health,Hobbies & Collections
珍珠,,Food & Beverages,Food & Beverages,Fashion Accessories
風暴 舞,,,,
2080ti,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
nature republic,美妝保健,Beauty,Beauty,Beauty
thanko,家電影音,Home Appliances,Home Appliances,Home & Living
單速車,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
湯鍋,居家生活,Home & Living,Home & Living,Home & Living
王柏融,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Sports & Outdoors
米家石英錶,手機平板與周邊,Watches,Watches,Watches
臍帶章,居家生活,Stationery,Stationery,Hobbies & Collections
豬腳麵線禮盒,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
貼紙印刷,居家生活,Stationery,Stationery,Hobbies & Collections
雞排妹,娛樂、收藏,Health,Health,Health
鞋櫃,居家生活,Home & Living,Home & Living,Home & Living
頭巾,女生配件,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
防水外套,戶外與運動用品,Men Clothes,Men Clothes,Men Clothes
lv長夾,女生包包/精品,Women Bags,Women Bags,Women Bags
台中乾燥花,居家生活,Home & Living,Home & Living,Home & Living
mini matters,女生衣著,Women Clothes,Women Clothes,Men Clothes
凡賽斯,美妝保健,Beauty,Men Clothes,Men Shoes
淨新口罩官網,居家生活,Health,Health,Health
樹莓派 4,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
0x0 0x0,Others,,,
標籤 機,3C與筆電,,Stationery,Stationery
檸檬 塔,美食、伴手禮,Food & Beverages,Food & Beverages,Stationery
出租 女友,書籍及文創商品,Hobbies & Collections,Hobbies & Collections,Books & Magazines
r6,3C與筆電,Motorcycles,Motorcycles,Automobiles
天堂 私服,娛樂、收藏,,Computers & Accessories,
bellroy,男生包包與配件,Men Bags,Men Bags,Men Bags
籃球鞋,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
護 目鏡 面罩,居家生活,,,
八卦,娛樂、收藏,Home & Living,Home & Living,Hobbies & Collections
醫療 器材,居家生活,Health,Sports & Outdoors,Sports & Outdoors
fees,嬰幼童與母親,Mom & Baby,Mom & Baby,Mom & Baby
apieu 香水,,Beauty,Beauty,Beauty
displayport,3C與筆電,Audio,Audio,Computers & Accessories
ew277hdr,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
g402,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
乳膠床墊,居家生活,Home & Living,Home & Living,Home & Living
加護靈,居家生活,Home & Living,Home & Living,Mom & Baby
工作褲,男生衣著,Men Clothes,Men Clothes,Men Clothes
玻璃水瓶,居家生活,Home & Living,Home & Living,Home & Living
筆電推薦,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
蝦皮購物中心,Platform Terms ( Shopee / Momo),Food & Beverages,Food & Beverages,Health
金善浩,娛樂、收藏,,Hobbies & Collections,
電腦椅推薦,居家生活,Home & Living,Home & Living,Home & Living
高中制服,女生衣著,Women Clothes,Women Clothes,Men Clothes
鼻毛刀,家電影音,Beauty,Beauty,Beauty
咩噗意思,Others,,,
gucci包,女生包包/精品,Women Bags,Women Bags,Men Bags
康乃馨衛生棉,美妝保健,Health,Health,Health
工作梯,居家生活,Home & Living,Home & Living,Home & Living
束帶機,居家生活,Home & Living,Home & Living,Home & Living
抗痘凝膠,美妝保健,Beauty,Beauty,Beauty
astro,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
公路 車,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
防護 衣,居家生活,Home & Living,Home & Living,Home & Living
煉獄 杏 壽郎,娛樂、收藏,,,
伺服 器,3C與筆電,,,
drg158,汽機車零件百貨,Motorcycles,Motorcycles,Motorcycles
三 太子,娛樂、收藏,Food & Beverages,Fashion Accessories,Fashion Accessories
勇士,娛樂、收藏,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
dr 鑽戒,女生配件,Fashion Accessories,Fashion Accessories,Fashion Accessories
256g ssd,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
asus x510uq-0133b7200u,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
g1061,汽機車零件百貨,Motorcycles,Motorcycles,Men Clothes
led燈具,居家生活,Home & Living,Home & Living,Home & Living
nuc,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
尿布,嬰幼童與母親,Mom & Baby,Mom & Baby,Mom & Baby
布料,居家生活,Home & Living,Home & Living,Women Clothes
帆布,居家生活,Home & Living,Home & Living,Home & Living
思薇爾,女生衣著,Women Clothes,Women Clothes,Baby & Kids Fashion
擠乳器,嬰幼童與母親,Mom & Baby,Mom & Baby,Mom & Baby
東海模型,娛樂、收藏,Hobbies & Collections,Hobbies & Collections,Mom & Baby
洗衣精,居家生活,Home & Living,Home & Living,Home & Living
舒克清,居家生活,Mom & Baby,Mom & Baby,Home & Living
蔓越莓錠,美妝保健,Health,Health,Health
融蠟燈,居家生活,Home & Living,Home & Living,Home & Living
airpods一代,手機平板與周邊,Audio,Audio,Mobile & Gadgets
掌上型遊戲機,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
georg jensen,女生配件,Fashion Accessories,Fashion Accessories,Watches
摩洛哥護髮油,美妝保健,Beauty,Beauty,Beauty
belta酵素,美妝保健,Health,Health,Home & Living
uner,Others,Women Bags,Travel & Luggage,Home & Living
dr cink,美妝保健,Beauty,Beauty,Beauty
365,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
智選家,3C與筆電,Audio,Audio,Audio
治平 高中,Others,,,
化妝 水,美妝保健,Beauty,Beauty,Beauty
豆漿 機,家電影音,Home Appliances,Home Appliances,Home Appliances
豆瓣 醬,美食、伴手禮,,,
螞蟻藥粉,居家生活,Home & Living,Home & Living,Beauty
ysl niki,女生包包/精品,Women Bags,Women Bags,Home & Living
candydoll,美妝保健,Beauty,Beauty,Beauty
scoot and ride,嬰幼童與母親,Mom & Baby,Sports & Outdoors,Baby & Kids Fashion
丹麥吐司,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
豆油 伯,美食、伴手禮,,,
iphone 14 pro,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
慶餘年第二季,,Books & Magazines,Home & Living,Home & Living
雞皮 餅乾,,Food & Beverages,Food & Beverages,Food & Beverages
ps4,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
wii,遊戲王,Gaming & Consoles,Gaming & Consoles,Audio
冰淇淋機,家電影音,Home Appliances,Home Appliances,Home Appliances
培林,戶外與運動用品,Motorcycles,Sports & Outdoors,Motorcycles
干貝,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
掃墓祭品,娛樂、收藏,Home & Living,Home & Living,Hobbies & Collections
絲襪美腿,女生配件,Women Clothes,Fashion Accessories,Fashion Accessories
羅技 m590,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
薩爾達傳說曠野之息,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
零食,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
馬桶蓋,居家生活,Home & Living,Home & Living,Home & Living
switch pro手把,遊戲王,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
馬克杯架,居家生活,Home & Living,Home & Living,Home & Living
tab a7,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
skin minecraft,娛樂、收藏,,"Tickets, Vouchers & Services",
復活 節,Others,,,
日本 a,其他類別,,,
淡疤藥膏,美妝保健,Beauty,Beauty,Health
大大 寬頻,服務、票券,Home Appliances,Computers & Accessories,Home Appliances
北港 麻油,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
機車 用品,汽機車零件百貨,Men Clothes,Sports & Outdoors,Sports & Outdoors
上海 銀行,Others,,,
維他命 b,美妝保健,Health,Health,Beauty
珍珠,娛樂、收藏,Food & Beverages,Food & Beverages,Fashion Accessories
女生 生日禮物,,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
貓眼 指甲,,,Beauty,Beauty
365,,Computers & Accessories,Computers & Accessories,Computers & Accessories
giordano,男生衣著,Women Clothes,Women Clothes,Men Clothes
ssd 512g,3C與筆電,Computers & Accessories,Computers & Accessories,Computers & Accessories
太陽能發電系統,居家生活,Home & Living,Home & Living,Sports & Outdoors
延長蝦皮承諾,Platform Terms ( Shopee / Momo),Food & Beverages,Food & Beverages,Food & Beverages
挺立,美妝保健,Health,Health,Health
露營椅,戶外與運動用品,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
鞋盒,居家生活,Home & Living,Home & Living,Home & Living
魚中魚,寵物,Pets,Pets,Pets
chanel 香水,美妝保健,Beauty,Beauty,Beauty
鑄鐵平底鍋,居家生活,Home & Living,Home & Living,Home & Living
男 內褲,男生衣著,Men Clothes,Men Clothes,Men Clothes
wow 餅乾,美食、伴手禮,Food & Beverages,Food & Beverages,Food & Beverages
lg吸塵器,家電影音,Home Appliances,Home Appliances,Home & Living
三星s20,手機平板與周邊,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
omega 3,美妝保健,Health,Health,Health
無線 耳機,手機平板與周邊,Audio,Audio,Audio
木 棉花,娛樂、收藏,Hobbies & Collections,Stationery,Stationery
寵物 公園,寵物,Pets,Pets,Pets
水手 服,娛樂、收藏,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
行事 曆,居家生活,,,
古 娃娃 雪糕,美食、伴手禮,Food & Beverages,Mom & Baby,Mom & Baby
合 利他 命 ex plus,美妝保健,,,
水 果汁,美食、伴手禮,Food & Beverages,Health,Health
煤油 燈,家電影音,Sports & Outdoors,Sports & Outdoors,Home & Living
消脂茶,,Food & Beverages,Food & Beverages,"Tickets, Vouchers & Services"
三洋 媽媽 樂,,,,
vivo x70 pro,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
aukey,3C與筆電,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
corsair,3C與筆電,Computers & Accessories,Computers & Accessories,Home & Living
minecraft 指令,書籍及文創商品,Books & Magazines,Books & Magazines,Gaming & Consoles
