Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
chevrolet sail,,,Automobiles,Automobiles
cervezas por mayor,,Men Clothes,Home & Living,Men Clothes
kyrie 7,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
iphone 6,Celulares y Gadgets,,,
cuatrimoto adulto,Others,,,
cotillon,Hogar y Vida,Home & Living,Home & Living,Women Clothes
luz led,Accesorios para Vehículos,,Home & Living,
www emol,Belleza,,,
mochila universitaria,Bolsas de Mujer,,Women Bags,
ducha anal,Belleza,Home & Living,Pets,Pets
poleron negro,Ropa de Hombre,,Men Clothes,Men Clothes
zapatillas de hombre en,Calzado de Hombre,,,
te matcha,Salud,,,
secadora electrolux,Electrodomésticos,,,
batidora pedestal,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
puerta,Accesorios para Vehículos,,,
ladrillo fiscal sodimac,Others,,,
coche bebesit,Madre y Bebé,Mom & Baby,Mom & Baby,Mobile & Gadgets
woody toy story,Juguetes y Hobbies,Hobbies & Collections,Mom & Baby,Mobile & Gadgets
cosas aesthetic,Others,,,
logitech g29,Computación,,Gaming & Consoles,Gaming & Consoles
212 vip rose,Belleza,Home & Living,Home & Living,Home & Living
vestidos fiesta,Ropa de Mujer,,Women Clothes,
consolas ps4,Videojuegos,,Gaming & Consoles,Gaming & Consoles
galaxy z flip,Celulares y Gadgets,,,
lavadoras winia,Electrodomésticos,,,
maquina para estampar poleras,Electrónica,Mobile & Gadgets,Men Clothes,Men Clothes
moto 4 ruedas,Accesorios para Vehículos,,,
maceteros de ceramica,Hogar y Vida,,Home & Living,
xiaomi redmi note 10 pro,Celulares y Gadgets,,,
bicicletas trek,Deportes y Fitness,,,
moto enduro 250,Others,,,
pernos coche,Accesorios para Vehículos,,,
poleron colo colo,Ropa de Hombre,,,
mesa computador cama,Computación,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
smart tv 43,Electrónica,Home Appliances,Home Appliances,Home Appliances
tottus cyberday,Others,,,
lamparas en sodimac,Others,,,
peeling facial,Belleza,,Beauty,
tejas asfalticas,Hogar y Vida,Home & Living,Home & Living,Home & Living
wild foods,Salud,Pets,Pets,Pets
canjear puntos cmr,Others,,,
puertas de exterior,Hogar y Vida,,,
chaqueta mezclilla chiporro,Ropa de Hombre,,Men Clothes,
calendariochile,Papelería,,,
nudo de bruja,Joyas y Relojes,,Fashion Accessories,Fashion Accessories
malla bizcocho,Hogar y Vida,Women Shoes,Women Shoes,Women Shoes
gabardina hombre,Ropa de Hombre,,Men Clothes,
be active,Electrodomésticos,,,
calcetines con diseño,Ropa de Mujer,,Men Clothes,Men Clothes
sofa cama 1 plaza,Hogar y Vida,Home & Living,Home & Living,Home & Living
parlante master g,Electrónica,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
calzas deportivas,Ropa de Mujer,,Sports & Outdoors,
coche britax,Madre y Bebé,,,
baño ecologico para perros,Mascotas,,,
galaxy a52,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
falab,Platform Terms (Mercado/Shopee),,,
juegos de terraza,Hogar y Vida,,,
termopanel,Hogar y Vida,,,
audifonos motorola,Celulares y Gadgets,,Audio,Audio
moto scooter electrica,Accesorios para Vehículos,,Motorcycles,
estantes de madera,Hogar y Vida,Home & Living,Home & Living,Home & Living
shampoo matizador,Belleza,Beauty,Beauty,Beauty
puntero laser,Electrónica,,Home Appliances,
smart tv samsung 43,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
chevrolet sail,Accesorios para Vehículos,,Automobiles,Automobiles
impresora portátil,,,Stationery,
estokada,,,,
rascadores para gatos,Mascotas,,Pets,
cartas de tarot,Juguetes y Hobbies,,Hobbies & Collections,
cartas tarot,Juguetes y Hobbies,,Hobbies & Collections,Hobbies & Collections
delantal blanco mujer,Ropa de Mujer,,,
maquina para plastificar,Papelería,,,
olla multifuncional,Electrodomésticos,,,
homcenter sodimac.cl,Others,,,
lavadora whirlpool,Electrodomésticos,,,
parka puffer mujer,Ropa de Hombre,Women Clothes,Women Clothes,Men Clothes
visicooler maigas,Hogar y Vida,,,
binoculares profesionales,Electrónica,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
nivel topografico,Hogar y Vida,,,
zapatillas trekking hombre,Deportes y Fitness,,Men Shoes,Men Shoes
mesa de centro sodimac,Others,,,
aire acondicionado sodimac,Others,,,
repelente para gatos sodimac,Others,,,
funkopop,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
atril para pintar,Juguetes y Hobbies,Stationery,Stationery,Stationery
agorex,Others,Home & Living,Stationery,Stationery
sofas de cuero,Hogar y Vida,,,
barrabases,Hogar y Vida,,,
faja post parto,,,Women Clothes,
mug termico,Hogar y Vida,Home & Living,Home & Living,Home & Living
manta termica,Deportes y Fitness,,,
guatero de manos,Salud,Home & Living,Home & Living,Beauty
botas panama jack mujer,Calzado de Mujer,,,
masisa sodimac,Hogar y Vida,,,
poleron lacoste,Ropa de Hombre,,Men Clothes,
camping,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Hobbies & Collections
kayser,Ropa de Mujer,Men Clothes,Women Clothes,Women Clothes
limpia contacto,Hogar y Vida,,,
blackout,Hogar y Vida,Home & Living,Men Clothes,Men Clothes
panel sip sodimac,Others,,,
zapatos aldo mujer,Calzado de Mujer,Women Shoes,Men Shoes,Men Shoes
llaves de lavaplatos sodimac,Others,,,
fakabella,Platform Terms (Mercado/Shopee),,,
mate,Hogar y Vida,,Home & Living,Home & Living
rack sodimac,Others,,,
atomo desinflamante,Belleza,,,
set de utensilios de cocina,Hogar y Vida,,,
matizador loreal,Belleza,Beauty,Beauty,Beauty
calefont 5 litros,Electrodomésticos,,,
minoxidil,Belleza,,Beauty,Beauty
saca jugo,Electrodomésticos,,,
sweater hombre,Ropa de Hombre,,Men Clothes,Men Clothes
columpio terraza,Hogar y Vida,,Home & Living,
mallas de seguridad,Hogar y Vida,,,
zapatos de vestir hombre,Calzado de Hombre,Men Shoes,Men Shoes,Men Shoes
motorola g9 plus,Celulares y Gadgets,,Mobile & Gadgets,
212 vip,Belleza,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
chaquetas de hombre,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
jeans mujer tiro alto,Ropa de Mujer,,,
calefactor kendal,Electrodomésticos,,,
estantes,Hogar y Vida,,,
perfil 80x40x3,Hogar y Vida,,,
only,Ropa de Mujer,,,
amphora,Bolsas de Mujer,,,
departamentos en arriendo,Hogar y Vida,,,
kupo,Electrónica,Cameras & Drones,Men Clothes,Men Clothes
toro mecanico,Juguetes y Hobbies,Hobbies & Collections,Men Clothes,Men Clothes
sanzu,,,Home & Living,
corral bebe,Madre y Bebé,,Mom & Baby,
extensiones de pelo,Belleza,,Fashion Accessories,Beauty
cubre calzado,Calzado de Mujer,,,
arriendos de casas en santiago baratos,Others,,,
manga one piece,Juguetes y Hobbies,Men Clothes,Stationery,Stationery
audifonos hyperx,Celulares y Gadgets,,,
samsung a72,Celulares y Gadgets,,Mobile & Gadgets,
escuadras para repisas,Hogar y Vida,Home & Living,Home & Living,Home & Living
ladrillo refractario sodimac,Others,,,
totto,Bolsas de Mujer,,,
puf,Hogar y Vida,,Home & Living,Home & Living
arriendo casa temuco,Hogar y Vida,,,
north star,Calzado de Mujer,,,
maquina para hacer pan recco,Electrodomésticos,,,
mac mini,Computación,,,
vaporizador,Others,,Travel & Luggage,Beauty
homy sodimac,Others,,,
aire acondicionado,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
batas hombre,Ropa de Hombre,,,
casa perro grande,Mascotas,,,
cepillo de banco dewalt,Hogar y Vida,Beauty,Beauty,Beauty
retroexcavadora usadas,Accesorios para Vehículos,,,
cooler para auto,Accesorios para Vehículos,,Automobiles,
comedor redondo 6 sillas,Hogar y Vida,Home & Living,Home & Living,Home & Living
ruleta,Juguetes y Hobbies,,Hobbies & Collections,
adidas rivalry low,Calzado de Hombre,,,
the ordinary,Belleza,,Beauty,
iphone 13 en,Celulares y Gadgets,,,
peluche mickey mouse,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
michael kors,Accesorios de Moda,,Women Bags,Women Bags
ecografo,,,,
camara analoga,Electrónica,,,
magickur,Belleza,Beauty,Beauty,Beauty
pokebola,Juguetes y Hobbies,,Mom & Baby,Mom & Baby
trabavolante,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles
lapices punta pincel,Papelería,,Stationery,Stationery
pintura alta temperatura,Accesorios para Vehículos,Automobiles,Home & Living,Stationery
inflador de globos electrico,Hogar y Vida,,Home & Living,Home & Living
cachorros en venta,Mascotas,Pets,Pets,Pets
alambre de puas sodimac,Hogar y Vida,,,
cierre terraza pvc,Hogar y Vida,,,
manopla,Deportes y Fitness,,,
pistola calor,Hogar y Vida,Home & Living,Home & Living,Home & Living
colas de conejo,Juguetes y Hobbies,Women Clothes,Women Clothes,Beauty
escritorio sodimac,Others,,,
jeans,Ropa de Mujer,,Women Clothes,Men Clothes
juguetes paw patrol,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
bicicleta de ruta,Deportes y Fitness,,,
yeezy slides,Calzado de Hombre,,Men Shoes,
xxx hd,Juguetes y Hobbies,,,
omo para diluir,Hogar y Vida,Home & Living,Home & Living,Home & Living
casio edifice,Joyas y Relojes,Watches,Watches,Mobile & Gadgets
lamparas de techo para living,Hogar y Vida,,,
olympea paco rabanne,Belleza,Beauty,Beauty,Beauty
maquinas de afeitar,Belleza,,,
neco arc,Juguetes y Hobbies,,Mom & Baby,Home & Living
arriendo casa ñuñoa,,,,
repisas de madera,Hogar y Vida,,,
conjunto buzo hombre,Ropa de Hombre,,Men Clothes,Fashion Accessories
ps4 slim,Videojuegos,,Gaming & Consoles,Gaming & Consoles
dewalt,Hogar y Vida,,Home & Living,Watches
malla raschel,Hogar y Vida,,,
balanzas digitales sodimac,Hogar y Vida,,,
dispensador de agua sodimac,Electrodomésticos,,,
cinta antideslizante,Hogar y Vida,,Home & Living,Home & Living
chucky,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Baby & Kids Fashion
camas 2 plazas,Hogar y Vida,,,
cyber sodimac,Others,,,
aislante de ruido sodimac,Others,,,
maceteros sodimac,Others,,,
parkas escolares,Madre y Bebé,,,
limpiador de alfombras,Hogar y Vida,,,
cargador de iphone,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
filtros de agua para casa,Hogar y Vida,,,
sodimac mall trebol,Others,,,
punto de venta,Computación,Fashion Accessories,Women Clothes,Women Clothes
impresora sublimacion,Papelería,Home & Living,Stationery,Home & Living
moto keeway,Accesorios para Vehículos,Motorcycles,Women Shoes,Women Shoes
carpa indoor,,,,
foco solar,Hogar y Vida,,Home & Living,
esmaltes permanentes,Belleza,,Beauty,
llantas,Accesorios para Vehículos,,Hobbies & Collections,
uñas acrilicas,Belleza,,Beauty,Beauty
pisaderas para camionetas,Accesorios para Vehículos,,,
radios a pilas,Accesorios para Vehículos,,,
terciado ranurado 12mm,Hogar y Vida,,,
marmot mujer,Ropa de Mujer,,,
velocimetro bicicleta,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
nivel laser bosch,Hogar y Vida,,Home & Living,Home & Living
falabell,Platform Terms (Mercado/Shopee),,,
sodimac curico,Others,,,
polerones,Ropa de Hombre,,Men Clothes,Men Clothes
juguetes paw patrol,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
venta de andamios,Hogar y Vida,,,
barril de cerveza,Hogar y Vida,,Home & Living,Home & Living
organizadores closet,Hogar y Vida,,,
lapices de colores,Papelería,,Stationery,Stationery
maquina expendedora,Hogar y Vida,Mom & Baby,Hobbies & Collections,Hobbies & Collections
piedras preciosas,Hogar y Vida,Fashion Accessories,Fashion Accessories,Hobbies & Collections
molinillo cafe,Hogar y Vida,,Home & Living,Home & Living
carro de comida,Accesorios para Vehículos,,Mom & Baby,
toca disco,,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
zapatillas blancas mujer,Calzado de Mujer,,Women Shoes,Women Shoes
dewalt,Hogar y Vida,,Home & Living,Watches
pilas recargables,Celulares y Gadgets,,Mobile & Gadgets,
closet armable,Hogar y Vida,Home & Living,Home & Living,Home & Living
cornisas de plumavit,Hogar y Vida,,,
ofertas,Others,Men Clothes,Fashion Accessories,Home & Living
estanque de agua 1000 litros,Hogar y Vida,,,
carro organizador,Hogar y Vida,,Home & Living,Stationery
urban decay,Belleza,,Beauty,
pantalon cotele mujer,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
batas mujer,Ropa de Mujer,,Women Clothes,Women Clothes
colchoneta camping,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
botas columbia mujer,Calzado de Mujer,Sports & Outdoors,Men Shoes,Men Shoes
mascaras,Accesorios de Moda,Fashion Accessories,Home & Living,Sports & Outdoors
mudador portatil,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby
espuma de poliuretano,Hogar y Vida,,,
rosen outlet,Hogar y Vida,,,
converse chuck taylor,Calzado de Mujer,,Sports & Outdoors,Men Shoes
urban decay,Belleza,,Beauty,
aspiradora de auto,Accesorios para Vehículos,Home Appliances,Home Appliances,Automobiles
aros de plata,Joyas y Relojes,,Fashion Accessories,Fashion Accessories
cargador de iphone,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
dianol enpara que sirve,Salud,,,
perfume dior,Belleza,Women Bags,Beauty,Beauty
bicicleta urbana,Deportes y Fitness,,Hobbies & Collections,
juegos de nintendo switch,Videojuegos,,Gaming & Consoles,Gaming & Consoles
jordan retro 1,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Women Shoes
cargador de baterias de auto,Accesorios para Vehículos,,Automobiles,Mobile & Gadgets
motor para porton electrico,Accesorios para Vehículos,Home & Living,Home & Living,Home & Living
impresora termica,Computación,,,
maquina de coser toyota,Electrodomésticos,,Home Appliances,Home Appliances
bolsos deportivos,Bolsas de Mujer,,Women Bags,Sports & Outdoors
espejos de baño,Hogar y Vida,,,
everlast mujer,Ropa de Mujer,Fashion Accessories,Women Clothes,Women Bags
soldadora sodimac,Accesorios para Vehículos,,,
only,Ropa de Mujer,,,
acer nitro 5,Computación,,Computers & Accessories,Computers & Accessories
skechers mujer,Calzado de Mujer,,Women Shoes,Women Shoes
tottus opinion,Others,,,
zapatos seguridad hombre,Calzado de Hombre,,Men Shoes,Men Shoes
iphone xr 64gb,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cobertores con chiporro,Hogar y Vida,Mom & Baby,Home & Living,Mom & Baby
sillas altas,Hogar y Vida,,,
pijama enterito,Madre y Bebé,,,
tostadora electrica,Electrodomésticos,Home Appliances,Home & Living,Home & Living
sillas de escritorio sodimac,Others,,,
jack daniels sinatra,Alimentos y Bebidas,,,
closet 8 puertas,Hogar y Vida,,,
fixie,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
sexo.cl,Hogar y Vida,Home & Living,Women Clothes,Women Clothes
flork,Hogar y Vida,Mobile & Gadgets,Mobile & Gadgets,Home & Living
port hub,Computación,,,
chevrolet,,,Automobiles,Automobiles
bolsos deportivos,Bolsas de Hombre,,Women Bags,Sports & Outdoors
cobertores 2 plazas,Hogar y Vida,,,
radio de auto lider,Accesorios para Vehículos,,,
tetera para te,Hogar y Vida,,Home & Living,
daddy yankee2022,Others,,,
galaxy z flip 3,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
sacacorcho electrico,Hogar y Vida,,,
comoda,Hogar y Vida,,,
sodimac coyhaique,Others,,,
cortinas black out sodimac,Others,,,
minoxidil,Belleza,,Beauty,Beauty
pellet sodimac,Others,,,
la polar botines mujer,Calzado de Mujer,,,
radios touch para autos,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles
yes,Belleza,,,
kardez,,,,
dispensador de agua,Hogar y Vida,,Home Appliances,Home & Living
soporte tv,Electrodomésticos,Home Appliances,Home & Living,Home & Living
sierra circular makita,Hogar y Vida,,,
pulverizador,Hogar y Vida,,Beauty,Beauty
sitiales y poltronas,Hogar y Vida,,,
motorola one fusion,Celulares y Gadgets,,Mobile & Gadgets,
serum vitamina c,Belleza,,,
aire acondicionado 24000 btu,Electrodomésticos,,,
carro plegable,Hogar y Vida,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
organizador de cables,Computación,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bazooka amplificada,Accesorios para Vehículos,Mom & Baby,Mom & Baby,Mom & Baby
cortadora de ceramica sodimac,Others,,,
camas 2 plazas,Hogar y Vida,,,
parka negra,Ropa de Mujer,Women Clothes,Sports & Outdoors,Sports & Outdoors
volcapol sodimac,Others,,,
barbie sirena,Juguetes y Hobbies,,,
charango,Juguetes y Hobbies,,Hobbies & Collections,Hobbies & Collections
malla raschel,Hogar y Vida,,,
maquina de hielo,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
cubrecamas king,Hogar y Vida,,,
converse all star,Deportes y Fitness,,Baby & Kids Fashion,
arriendo casa ñuñoa,Hogar y Vida,,,
port hub,,,,
mini excavadora,Others,,,
cooler,Deportes y Fitness,,Home & Living,Sports & Outdoors
wc descarga a muro,Hogar y Vida,,,
mystery box,Juguetes y Hobbies,,Mobile & Gadgets,Mobile & Gadgets
plataforma vibratoria,Deportes y Fitness,,,
carcasa iphone 12,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
calefactor electrico,Electrodomésticos,,,
escort temuco,Others,,,
tempo,Hogar y Vida,,Sports & Outdoors,Sports & Outdoors
xiaomi smartwatch,Celulares y Gadgets,,,
pijama maternal,Ropa de Mujer,,Baby & Kids Fashion,
horno electrico pequeño,Electrodomésticos,Home Appliances,Mom & Baby,Mom & Baby
rotomartillo,Hogar y Vida,,,
mocasines mujer,Calzado de Mujer,,Women Shoes,Women Shoes
ventana pvc,Hogar y Vida,Home & Living,Stationery,Stationery
acqua di gio profumo,Belleza,Beauty,Beauty,Beauty
carga bip,Juguetes y Hobbies,,,
lavadora de tapiz,Electrodomésticos,,,
tablet xiaomi,Computación,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
picador de verduras,Hogar y Vida,,,
invernaderos,Hogar y Vida,,,
bulma,,,,
star belly,Madre y Bebé,,Mom & Baby,
cascada de chocolate,Hogar y Vida,,,
tienda u de,Others,,,
chaquetas de moto hombre,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
alfombra goma eva,Madre y Bebé,Mom & Baby,Home & Living,Mom & Baby
arriendo departamento interior,Others,,,
antes de diciembre,Papelería,,,
agendas,Papelería,,Stationery,
cubierta granito,Hogar y Vida,,,
poleras manga larga hombre,Ropa de Hombre,,Men Clothes,Men Clothes
homecenter escritorios,Hogar y Vida,,,
panel ranurado sodimac,Hogar y Vida,,,
novahus,Hogar y Vida,,,
bomba periferica,Hogar y Vida,,,
mercalibre,Platform Terms (Mercado/Shopee),,,
falablla,Platform Terms (Mercado/Shopee),,,
perfume de hombre,Belleza,,,
alfombra vinilica,Hogar y Vida,Automobiles,Automobiles,Automobiles
turbo calefactor,Electrodomésticos,,,
barniz,Hogar y Vida,,Mobile & Gadgets,Beauty
imanes sodimac,Others,,,
parka hombre impermeable,Ropa de Hombre,,Men Clothes,Men Clothes
crossbody michael kors,Bolsas de Mujer,,Women Bags,Women Bags
departamento,Hogar y Vida,Home & Living,Women Shoes,Women Shoes
manga one piece,Juguetes y Hobbies,Men Clothes,Stationery,Stationery
chapas de puertas,Hogar y Vida,,,
pistola a fogueo,Deportes y Fitness,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
tablet baratas,Computación,,,
cinta led,Hogar y Vida,,Home & Living,
weimaraner,Ropa de Hombre,,,
camisa de dormir maternal,Ropa de Mujer,,,
candados,Hogar y Vida,,Travel & Luggage,Travel & Luggage
sodimac plaza oeste,Others,,,
planchas de policarbonato,Hogar y Vida,,,
calientacama 1 plaza,Hogar y Vida,,,
buzos nike,Ropa de Hombre,,Men Clothes,Sports & Outdoors
perno coche,Hogar y Vida,Home & Living,Mom & Baby,Mom & Baby
xnzx,Hogar y Vida,,,
pin,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
stencil,Papelería,,Home & Living,
sabanas 1 plaza,Hogar y Vida,Health,Home & Living,Home & Living
disfraz de sonic,Madre y Bebé,,,
barras de proteina,Salud,,,
dinosaurio,Juguetes y Hobbies,,Mom & Baby,Baby & Kids Fashion
cargadoriphone,Celulares y Gadgets,,,
emol.,Hogar y Vida,,,
macdonald,,,Mom & Baby,
mouse inalambrico,Computación,,Computers & Accessories,
air fryer,Electrodomésticos,,Home & Living,Home & Living
caja de herramientas con ruedas,Hogar y Vida,,,
laminas 3d,Hogar y Vida,,Home & Living,Home & Living
star belly,Juguetes y Hobbies,,Mom & Baby,
estufa parafina,Hogar y Vida,,,
cama una plaza,Hogar y Vida,Pets,Pets,Pets
www.mercadolibre.cl,Platform Terms (Mercado/Shopee),,,
polera colo colo,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
tornamesa technics,Electrónica,,,
pañales reutilizables,Madre y Bebé,,Mom & Baby,Mom & Baby
mejorescyberday,Others,,,
babyliss pro,Belleza,,Beauty,
cubrecamas con chiporro,Hogar y Vida,Home & Living,Home & Living,Home & Living
poltrona sodimac,Hogar y Vida,,,
llave monomando lavamanos,Hogar y Vida,,,
magic pad,Juguetes y Hobbies,,,
mapa de santiago,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
cubre sillon 3 cuerpos,Hogar y Vida,Home & Living,Home & Living,Home & Living
samsung a72,,,Mobile & Gadgets,
guantes termicos,Accesorios de Moda,,,
timbre inalambrico,Hogar y Vida,,Home Appliances,Home Appliances
freidora,Electrodomésticos,,Home Appliances,Home & Living
casa de perro grande,Mascotas,Pets,Pets,Pets
pendones,Papelería,,,
entradas para daddy yankee2022,Others,,,
parrilla a gas,Deportes y Fitness,,,
aspiradora,Electrodomésticos,,Home Appliances,
sofá,Hogar y Vida,,,
nuvo,Alimentos y Bebidas,Motorcycles,Sports & Outdoors,Sports & Outdoors
chaqueta cuero,Ropa de Mujer,,Women Clothes,
pañales para adultos,Belleza,,,
pendulo hebreo,Accesorios de Moda,,Fashion Accessories,Fashion Accessories
carro arrastre,Accesorios para Vehículos,Mom & Baby,Computers & Accessories,Computers & Accessories
detergente liquido,Hogar y Vida,,,
pasta termica,Computación,,Computers & Accessories,Computers & Accessories
pastor australiano,Mascotas,,,
chaqueta puffer,Ropa de Hombre,,Women Clothes,
mira telescopica,Deportes y Fitness,,Sports & Outdoors,
samsung s21 ultra,Celulares y Gadgets,,Mobile & Gadgets,
porta macetero,Hogar y Vida,,,
reloj g shock,Joyas y Relojes,,Watches,Baby & Kids Fashion
air force 1 shadow,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
zapatos de futbol puma,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
maquina donuts,Electrodomésticos,,,
akita americano,Mascotas,Home & Living,Men Clothes,Men Clothes
porcelanato,Hogar y Vida,Home & Living,Hobbies & Collections,Home & Living
cierre terraza,Hogar y Vida,,,
mesas plegables sodimac,Others,,,
autos,Accesorios para Vehículos,,Automobiles,Automobiles
samsung z flip,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
guantes moto,Accesorios para Vehículos,,Fashion Accessories,Motorcycles
xiaomi redmi note 9 pro,Celulares y Gadgets,,Mobile & Gadgets,
tikva,Ropa de Mujer,Women Bags,Women Bags,Women Bags
espuma piso flotante,Hogar y Vida,,,
cajas de plastico organizadoras,Hogar y Vida,,Home & Living,Home & Living
champagne valdivieso,Alimentos y Bebidas,,,
proyector samsung,Electrónica,,,
cubiertas de granito,Hogar y Vida,,,
pendrive 64gb,Computación,,Computers & Accessories,
copas de gin,Hogar y Vida,,,
revlon one step,Electrónica,Beauty,Beauty,Beauty
lavaplatos doble con mueble,Hogar y Vida,,,
desarmaduria cresal,Accesorios para Vehículos,,,
tarjetas feliz dia de la madre,Others,,,
camara fotografica,Electrónica,,Cameras & Drones,Mobile & Gadgets
llave para lavaplatos,Hogar y Vida,,,
pallets usados,Hogar y Vida,,,
perfumeria,Belleza,,,
ladrillos,Hogar y Vida,,,
consola nintendo switch,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
akita americano,Mascotas,Home & Living,Men Clothes,Men Clothes
simparica,Mascotas,,Pets,Pets
tommy girl,Belleza,,,
copa america,Deportes y Fitness,,Fashion Accessories,
maquinas de soldar,Hogar y Vida,,Home & Living,Home & Living
acrilicos a medida,Hogar y Vida,,,
bodegas armables,Hogar y Vida,,,
www.mercadolibre.cl,Platform Terms (Mercado/Shopee),,,
ciberday,Others,,,
exfoliante facial,Belleza,,,
versace eros,Belleza,Men Clothes,Men Clothes,Men Clothes
sillas terraza,Hogar y Vida,Home & Living,Home & Living,Home & Living
"www,falabella.cl",Platform Terms (Mercado/Shopee),,,
xiaomi redmi note 11,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
lavamanos sobreponer,Hogar y Vida,Home & Living,Home & Living,Home & Living
horno magico,Electrodomésticos,,,
casco de moto,Accesorios para Vehículos,Motorcycles,Motorcycles,Hobbies & Collections
gojo satoru,Juguetes y Hobbies,,,
converse cafe,Calzado de Mujer,,Sports & Outdoors,
libros usados,Libros y Revistas,,,
fideos instantáneos,Alimentos y Bebidas,,Home & Living,Home & Living
san miguel,,,Fashion Accessories,
tablet con teclado,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
camarote 1 plaza,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby
obopekal,Belleza,Beauty,Beauty,Beauty
ampolletas led para autos,Accesorios para Vehículos,,Automobiles,
batas de toalla,Hogar y Vida,Home & Living,Sports & Outdoors,Sports & Outdoors
gps para bicicletas,Accesorios para Vehículos,Sports & Outdoors,Stationery,Stationery
plafon,Hogar y Vida,,,
ducha bidet,Hogar y Vida,,Home & Living,Home & Living
radio transmisor,Celulares y Gadgets,,,
sierra circular,Others,,Home & Living,Home & Living
sillon 3 cuerpos,Hogar y Vida,Home & Living,Home & Living,Home & Living
colchón 1 plaza,Hogar y Vida,Sports & Outdoors,Home & Living,Home & Living
pagar cmr sin clave,Others,,,
pilastras,Hogar y Vida,,,
sabanas cannon,Hogar y Vida,Home & Living,Home & Living,Home & Living
agendas,Papelería,,Stationery,
computadores baratos,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
11,Celulares y Gadgets,,,
aceite de linaza para madera,Papelería,,,
sale,Deportes y Fitness,,,
fifa 22 ps4,Videojuegos,,,
soldadora,Hogar y Vida,Home & Living,Home & Living,Home Appliances
aviadora mujer,Ropa de Mujer,,Women Clothes,
camaras de seguridad para casa,Electrónica,,,
carro de carga,Hogar y Vida,,Home & Living,
muñeca inflable,Juguetes y Hobbies,,,
fit formula,Mascotas,,,
bicicletas para niños,Deportes y Fitness,,,
correpasillo,Madre y Bebé,,,
malla acma sodimac,Hogar y Vida,,,
zapatillas dc hombre,Calzado de Hombre,,Men Shoes,
sti,Accesorios para Vehículos,,Fashion Accessories,Automobiles
crop,Ropa de Mujer,,Women Clothes,Women Clothes
bergere 3 cuerpos,Hogar y Vida,,,
huincha americana,Hogar y Vida,,,
buzos completos mujer,Ropa de Mujer,,,
mitsuri kanroji,Juguetes y Hobbies,,Mom & Baby,
camillas,Salud,,,
organizador de maleta,,,Home & Living,Women Bags
botas vaqueras hombre,Calzado de Hombre,Sports & Outdoors,Sports & Outdoors,Men Shoes
