Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
nespresson,Home Appliances,Home Appliances,Home Appliances,Home Appliances
hidden cameras,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
cuttlefish snacks,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
bed rails,Home & Living,Mom & Baby,Mom & Baby,Health
velo bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
guo da li items,Jewellery & Accessories,Hobbies & Collections,Hobbies & Collections,Home & Living
korean bangs hairstyle,Lifestyle,Fashion Accessories,Fashion Accessories,Beauty
t shirt dresses,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
air fryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
plushie,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
socks ankle,Women's Apparel,Men Clothes,Men Clothes,Men Clothes
display stands,Home Appliances,Home & Living,Hobbies & Collections,Home & Living
face lifting device,Beauty & Personal Care,Beauty,Beauty,Beauty
wooden paint,Home & Living,Home & Living,Home & Living,Home & Living
bedtribe,,Home & Living,Home & Living,Home & Living
asus rog phone 2,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
prism+ x300,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
switch pro controller,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
hairy crab,Food & Beverages,Food & Beverages,Food & Beverages,Fashion Accessories
vera-bradley,Women's Bags,,,
rx 480,Computers & Peripherals,,Computers & Accessories,
mystery box,Hobbies & Books,Stationery,Stationery,Stationery
led ceiling light,Home & Living,Home & Living,Home & Living,Home & Living
bag pouch,Women's Bags,Men Bags,Men Bags,Men Bags
wired mouse,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
mookata,Lifestyle,Home & Living,Home & Living,Home & Living
propolinse mouthwash,Beauty & Personal Care,Health,Health,Health
nike socks,Sports & Outdoors,Men Clothes,Men Clothes,Women Clothes
gaming chairs,Computers & Peripherals,Home & Living,Home & Living,Home & Living
socket extension,Home Appliances,Home Appliances,Home Appliances,Home Appliances
waist bags,Women's Bags,Men Bags,Men Bags,Sports & Outdoors
btwin bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
foldable bikes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Home & Living
couples necklaces,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
box cooler,Sports & Outdoors,Sports & Outdoors,Home & Living,Home & Living
kitchen sink,Home & Living,Home & Living,Home & Living,Home & Living
svicloud,Home Appliances,Home Appliances,Home Appliances,Mobile & Gadgets
life jacket,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Pets
jaem mask,Health & Wellness,Health,Health,Health
window film privacy,Home & Living,Home & Living,Home & Living,Home & Living
baseus wm01,Mobile & Gadgets,Audio,Audio,Audio
valentine's day gift,Home & Living,,Home & Living,
floor mat car,Automotive,Automobiles,Automobiles,Automobiles
air fryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
korean perm men,Lifestyle,Beauty,Beauty,Beauty
jellyheart,Food & Beverages,,,
mini steamboat pot,Home Appliances,Home Appliances,Home Appliances,Home & Living
retro fridge,Home Appliances,Home Appliances,Food & Beverages,Food & Beverages
g9 bulb,Home & Living,Home & Living,Home & Living,Automobiles
stainless steel cups,Home & Living,Home & Living,Mom & Baby,Mom & Baby
american tourister backpack,,Men Bags,Men Bags,Travel & Luggage
tplink,Computers & Peripherals,Cameras & Drones,Computers & Accessories,Home Appliances
9.9,Others,Pets,Mobile & Gadgets,Mobile & Gadgets
peppythread,Women's Apparel,,,
shopping-online,Others,,,
worx hydroshot,Automotive,Home & Living,Home & Living,Automobiles
aircon fan,Home Appliances,Home Appliances,Home Appliances,Home Appliances
j&t tracking,Others,,,
mask made in,Health & Wellness,Health,Health,Home & Living
mookata,Lifestyle,Home & Living,Home & Living,Home & Living
soundbar for pc,Home Appliances,Audio,Audio,Audio
hdmi to vga,Computers & Peripherals,Audio,Audio,Computers & Accessories
kindle cover,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
razer viper mini,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
fila slides,Women's Shoes,Women Shoes,Men Shoes,Women Shoes
shopper,Beauty & Personal Care,Women Bags,Women Bags,Women Bags
spin mops,Home & Living,,Home & Living,Home & Living
seeds,Home & Living,Home & Living,Home & Living,Home & Living
mothers day cake,Food & Beverages,Home & Living,Home & Living,Home & Living
decals for cars,Automotive,Automobiles,Automobiles,Automobiles
disposable cameras,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
sgplumbmart,Home & Living,Home Appliances,Home Appliances,Home Appliances
redmi k40 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
weighing machine,Home & Living,Health,Health,Home & Living
philip hue,Home & Living,Home & Living,Home & Living,Home Appliances
poppit toy,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
kitchen sink,Home & Living,Home & Living,Home & Living,Home & Living
easy on spray starch,Home & Living,Home & Living,Home & Living,Home & Living
logcake,Food & Beverages,Food & Beverages,Food & Beverages,Home & Living
corak moden,Women's Apparel,,,
led driver,Home & Living,Home & Living,Home & Living,Home & Living
espresso cup,Home & Living,Home & Living,Home & Living,Home & Living
mat western,Food & Beverages,Food & Beverages,Food & Beverages,Home & Living
ceiling fan led lighting,Home Appliances,Home & Living,Home & Living,Cameras & Drones
nerdy korea,Women's Apparel,Women Clothes,Women Bags,Women Clothes
samsung galaxy s22 ultra,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
1111singapore,Platform Terms (Lazada / Shopee),,,
mattress vacuum,Home Appliances,Home Appliances,Home Appliances,Home Appliances
dri fit t shirts,Men's Wear,Men Clothes,Sports & Outdoors,Men Clothes
exhaust fan,Home Appliances,Home Appliances,Home Appliances,Home & Living
31571774,Others,,,
iphone 6s covers,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
roborock,Home Appliances,Home Appliances,Home Appliances,Home Appliances
naise,Men's Wear,Men Clothes,Men Clothes,Sports & Outdoors
handwash,Beauty & Personal Care,Beauty,Beauty,Beauty
seahorse sofa,Home & Living,Home & Living,Home & Living,Home & Living
kids school bag,Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,Women Bags
outdoor shoe cabinet,Home & Living,Home & Living,Home & Living,Sports & Outdoors
electric whisk,Home Appliances,Home & Living,Home & Living,Health
cable concealer,Home & Living,Mobile & Gadgets,Home & Living,Mobile & Gadgets
xiaomi smartwatch,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tiger thermal flask,Home & Living,Home & Living,Home & Living,Home & Living
better toy store,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
nespresson,Food & Beverages,Home Appliances,Home Appliances,Home Appliances
native deodorant,Beauty & Personal Care,Beauty,Beauty,Beauty
calmmind,Men's Wear,Men Clothes,Men Clothes,Men Clothes
bany rocker,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
bed and basic,Home & Living,Home & Living,Home & Living,Home & Living
smart pac mini,Home & Living,Stationery,Cameras & Drones,Cameras & Drones
aquarium air pump,Pet Food & Supplies,Pets,Pets,Pets
anti fatigue mats,Home & Living,Home & Living,Home & Living,Home & Living
master grocers,Food & Beverages,Food & Beverages,Food & Beverages,Home & Living
shirt printing machine,Home & Living,Men Clothes,Fashion Accessories,Women Clothes
oppo reno 7,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
baby shower gifts,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
sit up bench,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
lav mic,Mobile & Gadgets,Audio,Audio,Audio
jute rope,Home & Living,Stationery,Pets,Pets
remaxhd,,,,
arrowhead chips,,Food & Beverages,Food & Beverages,Food & Beverages
skechers,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
laptop in,Computers & Peripherals,Pets,Home & Living,Home & Living
electric kettle,Home Appliances,Home Appliances,Home Appliances,Home Appliances
water heaterprice,Home Appliances,,,
hornysg,Miscellaneous,Health,Health,Health
baby prams,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
badminton shoes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
seiko wall clock,Home & Living,Home & Living,Home & Living,Home & Living
8gb ram,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
yeti,Mobile & Gadgets,Home & Living,Home & Living,Hobbies & Collections
desk mat,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
ahegao hoodie,Men's Wear,Men Clothes,Men Clothes,Men Clothes
iphone 8 plusin,Mobile & Gadgets,,,
black disposable mask,Health & Wellness,Health,Health,Health
seahorse bed frame,Home & Living,Home & Living,Home & Living,Home & Living
hidden cam toilet,Cameras & Drones,,,
rechargeable battery,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
singsing mart,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
whey protein,Sports & Outdoors,Health,Health,Health
gold bracelet,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
scrunchies,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
keropok ikan,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
airfryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
mayer breadmaker,Home Appliances,Home Appliances,Home Appliances,Home Appliances
bike wall mount,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
1-for-1 high tea2021,Lifestyle,,,
plastic sealer,Home & Living,Home & Living,Home & Living,Home & Living
grow light,Home & Living,Home & Living,Home & Living,Home & Living
deep fryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
garlic press,Home & Living,Home & Living,Home & Living,Home & Living
galaxy light projector,Home & Living,Home & Living,Home Appliances,Home Appliances
stayr,"Dining, Travel & Services",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
jellybunny,Women's Shoes,Health,Women Shoes,Health
midea washing machine,Home Appliances,Home Appliances,Home Appliances,Home Appliances
drawing book,Home & Living,Stationery,Stationery,Computers & Accessories
wood stools,Home & Living,Home & Living,Home & Living,Home & Living
basket rattan,Home & Living,Home & Living,Home & Living,Sports & Outdoors
face wash garnier,Beauty & Personal Care,Beauty,Beauty,Beauty
trundle beds,Home & Living,Home & Living,Home & Living,Home & Living
panel led light,Home & Living,Home & Living,Home & Living,Computers & Accessories
glass cabinet,Home & Living,Home & Living,Home & Living,Home & Living
oreos cereal,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
hdmi to display port cable,Computers & Peripherals,Audio,Computers & Accessories,Computers & Accessories
walkers for elderly,Health & Wellness,Health,Health,Health
bm800,Mobile & Gadgets,Audio,Audio,Audio
steam cooker,Home Appliances,Home Appliances,Home Appliances,Home & Living
delsey luggage,Travel & Luggage,Travel & Luggage,Travel & Luggage,Travel & Luggage
coffee machine,Home Appliances,Home Appliances,Home Appliances,Home Appliances
micox tablet,Mobile & Gadgets,Mobile & Gadgets,Health,Health
j2 mobile,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
card reader,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
badminton shoes,Men's Shoes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
12.12,Others,Mobile & Gadgets,Health,Health
beauty language,Beauty & Personal Care,Beauty,Beauty,Beauty
mixer grinder,Home Appliances,Home Appliances,Home Appliances,Home Appliances
evpad,Home Appliances,Home Appliances,Home Appliances,Audio
white formula,Beauty & Personal Care,Health,Beauty,Health
byford underwear,Men's Wear,Men Clothes,Men Clothes,Men Clothes
taka jewelry,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
low profile keycaps,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
gaming monitor,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Home & Living
nike womens shoes,Women's Shoes,Sports & Outdoors,Women Shoes,Women Shoes
icolour bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sparkle candle,Home & Living,Home & Living,Home & Living,Home & Living
rtx 3060ti,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
kneeling chair,Home & Living,Home & Living,Home & Living,Home & Living
delux m800,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
blander,Home Appliances,Home Appliances,Home Appliances,Home Appliances
wooden spoons,Home & Living,Home & Living,Home & Living,Home & Living
rabbit cages,Pet Food & Supplies,Pets,Pets,Pets
super single mattress,Home & Living,Home & Living,Home & Living,Home & Living
ray ban sunglasses,Jewellery & Accessories,Fashion Accessories,Health,Health
wedge pillows,Home & Living,,Home & Living,
gin thye pineapple tarts,Food & Beverages,,Food & Beverages,Food & Beverages
screen divider,Home & Living,Home & Living,Home & Living,Stationery
legrand mallia,Home & Living,Home Appliances,Home Appliances,Home & Living
photo frame on wall,Home & Living,Home & Living,Home & Living,Home & Living
cordless straightener,,Beauty,Beauty,Beauty
lojel,Travel & Luggage,Travel & Luggage,Travel & Luggage,Travel & Luggage
xtreme solutions,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Health
vietnam coffee,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
huawei e5573,Computers & Peripherals,,,
nuvo hand sanitizer,Health & Wellness,Health,Health,Health
black disposable mask,Health & Wellness,Health,Health,Health
knife sharpener,Home & Living,Home & Living,Home & Living,Home & Living
rigel parlour,Beauty & Personal Care,,,
seahorse bed frame,Home & Living,Home & Living,Home & Living,Home & Living
mini velo,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
toy stuffing,Home & Living,Hobbies & Collections,Stationery,Home & Living
coffee percolator,Home & Living,Home & Living,Home Appliances,Home Appliances
samsung galaxy note 20 ultra 5g,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
grow light,Home & Living,Home & Living,Home & Living,Home & Living
desk mat,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
giordano's,Women's Apparel,Men Clothes,Men Clothes,Women Clothes
kdk u48fp,Home Appliances,Home Appliances,Home Appliances,Home Appliances
coffee machine nespresso,Home Appliances,Home Appliances,Food & Beverages,Food & Beverages
hormes hardware,Home & Living,,,
shelving rack,Home & Living,Home & Living,Home & Living,Home & Living
little moon,Food & Beverages,Fashion Accessories,Women Bags,Women Bags
fridge with ice maker,Home Appliances,Home Appliances,Home Appliances,Home & Living
peripera ink airy velvet,Beauty & Personal Care,Beauty,Beauty,Beauty
ergonomics table,Home & Living,Home & Living,Home & Living,Home & Living
sofa replacement cushions,Home & Living,,,
gin thye pineapple tarts,Food & Beverages,,Food & Beverages,Food & Beverages
bicycle camera,Sports & Outdoors,Sports & Outdoors,Cameras & Drones,Cameras & Drones
hair serum,Beauty & Personal Care,Beauty,Beauty,Beauty
playboy,Men's Bags,Mobile & Gadgets,Fashion Accessories,Men Bags
schweppes bitter lemon,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
chaffing dish,Home & Living,Home & Living,Home & Living,Home & Living
playmobil,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
huawei laptop,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Home Appliances
tide pods,Home & Living,Home & Living,Home & Living,Home & Living
skechers,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
susy and bae,Women's Apparel,,,
knife sharpener,Home & Living,Home & Living,Home & Living,Home & Living
handphone in,Mobile & Gadgets,,,
steinhart,Watches,Watches,Watches,Watches
flying tiger 2,Hobbies & Books,Home & Living,Hobbies & Collections,Women Clothes
popular bookstore,Home & Living,Books & Magazines,Books & Magazines,Books & Magazines
rechargeable battery,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ramadansingapore,Lifestyle,,,
zenyum,Beauty & Personal Care,Health,Health,Health
standing desk,Home & Living,Home & Living,Home & Living,Computers & Accessories
polisher,Automotive,Home & Living,Automobiles,Automobiles
adidas ultra boost,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Shoes
dong cai,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
iphone 12 cover,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
headphone stands,Mobile & Gadgets,Audio,Mobile & Gadgets,Gaming & Consoles
nestlé,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
kitchen racks,Home & Living,Home & Living,Home & Living,Home & Living
boxing glove,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
geberit flushing system,Home & Living,Home & Living,Home & Living,Home & Living
curler hair,Home Appliances,Beauty,Beauty,Fashion Accessories
clear glasses frames,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
sugarykneads,Food & Beverages,,,
vacuum bag for clothes,Travel & Luggage,Home & Living,Travel & Luggage,Travel & Luggage
i dig monsters,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
atelier rebul,Beauty & Personal Care,Beauty,Beauty,Beauty
court shoes,Women's Shoes,Sports & Outdoors,Women Shoes,Sports & Outdoors
muji futon,Home & Living,Home & Living,Home & Living,Home & Living
front block bag,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
dyson hair wrap,Home Appliances,Beauty,Beauty,Beauty
hair straightening cream,Beauty & Personal Care,Beauty,Beauty,Beauty
electric guitar,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
frisbee,Sports & Outdoors,Pets,Mom & Baby,Mom & Baby
pasar malam corner,Home & Living,Home & Living,Home & Living,Mom & Baby
barchair,Home & Living,Home & Living,Home & Living,Home & Living
拖鞋,Women's Shoes,Women Shoes,Women Shoes,Health
samsung a32 5g,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
honey,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
fan heaters,Home Appliances,Home Appliances,Home & Living,Automobiles
obermain shoes,Women's Shoes,Women Shoes,Men Shoes,Women Shoes
gardenia wraps,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
hip hop dance classes,Lifestyle,,,
soundtech,Home Appliances,Home Appliances,Home Appliances,Mobile & Gadgets
coffee machine,Home Appliances,Home Appliances,Home Appliances,Home Appliances
www.shopee.sg,Platform Terms (Lazada / Shopee),,,
hoseki clock,Home & Living,Home & Living,Home & Living,Home & Living
brooks,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Food & Beverages
bar fridge,Home Appliances,Home Appliances,Home Appliances,Home Appliances
xiaomi notebook,Computers & Peripherals,Stationery,Computers & Accessories,Computers & Accessories
ugg' boots,Women's Shoes,,,
shapermint,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
just betta,Pet Food & Supplies,Pets,Pets,Pets
full length mirror,Home & Living,Home & Living,Home & Living,Home & Living
sandisk ssd,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
fuji xerox copier,Home & Living,Computers & Accessories,Computers & Accessories,Computers & Accessories
12.12,Platform Terms (Lazada / Shopee),Mobile & Gadgets,Health,Health
toaster+oven,Home Appliances,Home Appliances,Home Appliances,Home & Living
ji ji,Home & Living,Hobbies & Collections,Books & Magazines,Books & Magazines
tricycle for adults,Sports & Outdoors,Mom & Baby,Mom & Baby,Mom & Baby
storage bed without headboard,Home & Living,Home & Living,Home & Living,Home & Living
mini microwave,Home Appliances,Home Appliances,Home Appliances,Home & Living
toilet paper holder,Home & Living,Home & Living,Home & Living,Home & Living
screen divider,Home & Living,Home & Living,Home & Living,Stationery
aluminium extrusion,Home & Living,Home & Living,Home & Living,Home & Living
gorudo jewellery,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
taka jewelry,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
wine opener,Home & Living,Home & Living,Home & Living,Home & Living
taiwan food,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
merries diapers,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
ashtrays,Home & Living,Automobiles,Home & Living,Automobiles
feng shui waterfall fountain,Home & Living,Home & Living,Home & Living,Home & Living
hobby art,Hobbies & Books,Stationery,Mom & Baby,Mom & Baby
bedding hamster,Pet Food & Supplies,Pets,Pets,Home & Living
jumpsuit men,Men's Wear,Men Clothes,Men Clothes,Men Clothes
egg whisk,Home & Living,Home & Living,Home & Living,Home & Living
noel,Home & Living,Food & Beverages,Food & Beverages,Food & Beverages
korean lip tint,Beauty & Personal Care,Beauty,Beauty,Beauty
hisense,Home Appliances,Home Appliances,Home Appliances,Audio
evpad,Home Appliances,Home Appliances,Home Appliances,Audio
916 goldinmaxi-cash,Jewellery & Accessories,,,
sudio tolv,Mobile & Gadgets,Audio,Audio,Audio
micox,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
bar fridge,Home Appliances,Home Appliances,Home Appliances,Home Appliances
longchamp bag,Women's Bags,Women Bags,Women Bags,Women Bags
huawei laptop,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Home Appliances
groceriessingapore,Platform Terms (Lazada / Shopee),,,
beauty language,Beauty & Personal Care,Beauty,Beauty,Beauty
samsung galaxy tab a7,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tide pods,Home & Living,Home & Living,Home & Living,Home & Living
tabao,Platform Terms (Lazada / Shopee),Home & Living,Men Clothes,Men Clothes
honeycomb,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
chinese drama series,Lifestyle,Mobile & Gadgets,Hobbies & Collections,Books & Magazines
porcelainskin,Beauty & Personal Care,,,
transtar,"Dining, Travel & Services",Motorcycles,Motorcycles,Motorcycles
mushroom kit,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
grocery stores,Platform Terms (Lazada / Shopee),,,
night walks in,Lifestyle,,,
pixi,Beauty & Personal Care,Beauty,Beauty,Beauty
kitchen racks,Home & Living,Home & Living,Home & Living,Home & Living
crocs charms,Kids Fashion,Fashion Accessories,Women Shoes,Fashion Accessories
wanbo t2 max,Computers & Peripherals,Home Appliances,Audio,Mom & Baby
hisense,Home Appliances,Home Appliances,Home Appliances,Audio
tena adult diaper,Health & Wellness,Health,Health,Health
chair wooden,Home & Living,Home & Living,Home & Living,Home & Living
desk risers,Home & Living,Computers & Accessories,Computers & Accessories,Stationery
lights for bedroom,Home & Living,Home & Living,Home & Living,Pets
full length mirror,Home & Living,Home & Living,Home & Living,Home & Living
phone old,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Hobbies & Collections
jammers,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Audio
coatconut,Automotive,Automobiles,Automobiles,Automobiles
washer dryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
jewelry stands,Jewellery & Accessories,Home & Living,Fashion Accessories,Fashion Accessories
sr626sw battery,Mobile & Gadgets,Watches,Watches,Watches
dead skin remover,Beauty & Personal Care,Beauty,Beauty,Beauty
pocari sweat,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
playboy,,Mobile & Gadgets,Fashion Accessories,Men Bags
malaysia data sim card,,Mobile & Gadgets,Mobile & Gadgets,"Tickets, Vouchers & Services"
skechers,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
river safari,"Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services",Cameras & Drones
children day gift,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Stationery
xiaomi redmi airdots,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
yankee+candles,Home & Living,,,
standing desk,Home & Living,Home & Living,Home & Living,Computers & Accessories
dog playpen,Pet Food & Supplies,Pets,Pets,Mom & Baby
redmi note 9,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ceiling downlight,Home & Living,Home & Living,Home & Living,Home & Living
outdoor clothes drying rack,Home & Living,Home & Living,Home & Living,Home & Living
hood jacket,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
scan teak,Home & Living,Home & Living,Home & Living,Home & Living
kneeling chair,Home & Living,Home & Living,Home & Living,Home & Living
sg tracking,Platform Terms (Lazada / Shopee),,,
resin keycaps,Computers & Peripherals,Computers & Accessories,Hobbies & Collections,Hobbies & Collections
knee guard,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
deep fryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
printer canon,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
cocktail set,Home & Living,Home & Living,Home & Living,Home & Living
headphone holder,Mobile & Gadgets,Audio,Audio,Home & Living
d calysta,Beauty & Personal Care,Beauty,Beauty,Beauty
kangaroo meat,Pet Food & Supplies,Pets,Pets,Pets
table organizer,Home & Living,Home & Living,Home & Living,Home & Living
treadmill foldable,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Beauty
mixer grinder,Home Appliances,Home Appliances,Home Appliances,Home Appliances
burning cream,Health & Wellness,Beauty,Beauty,Beauty
scoop,Others,Home & Living,Home & Living,Pets
summikko gurashi,"Toys, Kids & Babies",Stationery,Mom & Baby,Home & Living
jump ropes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
one piece figurines,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
chinese restaurants with private rooms,Lifestyle,,,
taillight,Automotive,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
demon slayer uniqlo,Men's Wear,Men Clothes,Men Clothes,Men Clothes
tissue box,,Home & Living,Home & Living,Home & Living
popular bookstore,Home & Living,Books & Magazines,Books & Magazines,Books & Magazines
seiko wall clock,Home & Living,Home & Living,Home & Living,Home & Living
top korean drama 2019,Lifestyle,,,
groceriessingapore,Others,,,
moov now,Mobile & Gadgets,Health,Health,Health
alienware + laptop,Computers & Peripherals,,,
moto g4,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lv t shirt,Men's Wear,Men Clothes,Men Clothes,Women Clothes
pedestal drawer,Home & Living,Home & Living,Home & Living,Home & Living
anti slip mat,Home & Living,Home & Living,Home & Living,Home & Living
plastic fish tank,Pet Food & Supplies,Pets,Pets,Pets
ipsa,Beauty & Personal Care,Beauty,Beauty,Beauty
disposable table cloth,Home & Living,Home & Living,Home & Living,Home & Living
razer iskur,Computers & Peripherals,Home & Living,Home & Living,Gaming & Consoles
downlight ceiling,Home & Living,Home & Living,Home & Living,Home & Living
samsung a52s,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kraus sink,Home & Living,Home & Living,Home & Living,Home & Living
crest white strips,Beauty & Personal Care,Health,Health,Health
metroshopping,Home & Living,,,
cast iron pot,Home & Living,Home & Living,Home & Living,Home & Living
see through bra,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
makeup brush sets,Beauty & Personal Care,,,
genshin figurine,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
terahertz water,Home Appliances,Home Appliances,Food & Beverages,Food & Beverages
amazon gift card,"Dining, Travel & Services",Home & Living,Computers & Accessories,Computers & Accessories
