"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"pistola de impacto inalambrica","Hogar y Vida","Toys & Hobbies",,
"set parrillero","Hogar y Vida","Home & Living",,
"xiaomi mi 11 ultra precio chile","Celulares y Gadgets",,,
"malla kiwi","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"flipper","Juguetes y Hobbies","Sports & Outdoors","Home & Living","Home & Living"
"mopa giratoria","Hogar y Vida","Home & Living",,
"canasto bicicleta","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"hanako kun","Juguetes y Hobbies",,"Toys & Hobbies",
"xiaomi mi 11","Celulares y Gadgets","Mobile & Gadgets","-",
"organizador de maquillaje","Belleza","Home & Living","Home & Living",
"loncheras mujer","Bolsas de Mujer","Women Bags","Home & Living","Women Clothes"
"xiaomi redmi note 9","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"fajas reductoras","Ropa de Mujer","Women Clothes","Women Clothes",
"maneskin","Others","Men Clothes","Men Clothes",
"molduras de plumavit","Hogar y Vida",,,
"escritorios baratos","Hogar y Vida","Home & Living","Home Appliances","Home Appliances"
"reproductor dvd","Electrónica","Vehicle Accessories","Computing",
"botines con chiporro mujer","Calzado de Mujer","Women Shoes","Women Shoes","Women Shoes"
"aceite en spray","Belleza","Home & Living","Home & Living",
"set de cocteleria","Hogar y Vida","Home & Living","Home & Living",
"husky siberiano chile","Mascotas",,,
"organizador de refrigerador","Hogar y Vida","Home & Living","Home & Living",
"radio doble din","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"sobrecamisa","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"decantador de vino","Hogar y Vida","Home & Living","Home & Living",
"agendas 2022","Papelería","Stationery","Stationery",
"ultrasonido para ratones","Hogar y Vida","Home & Living","Home & Living",
"maquina multifuncional","Hogar y Vida","Home & Living",,
"piezas prefabricadas","Hogar y Vida","Computing",,
"carro comida rapida","Hogar y Vida","Mom & Baby","Hobbies & Collections","Hobbies & Collections"
"cojines","Hogar y Vida","Home & Living","Home & Living",
"botas panama jack mujer","Calzado de Mujer",,,
"pino cepillado","Hogar y Vida","Home & Living","Men Clothes","Men Clothes"
"sillas ergonomicas","Hogar y Vida","Home & Living",,
"tapacanto melamina","Hogar y Vida","Mobile & Gadgets","Home & Living","Home & Living"
"cajas plasticas","Hogar y Vida","Home & Living","Home & Living",
"loncheras mujer","Bolsas de Mujer","Women Bags","Home & Living","Women Clothes"
"saltarina bebe","Madre y Bebé","Baby & Kids Fashion","Mom & Baby","Mom & Baby"
"batas de levantarse","Ropa de Mujer","Home & Living","Women Clothes","Women Clothes"
"masisa sodimac","Hogar y Vida",,,
"camara de seguridad","Electrónica","Computing","Electronics",
"angulo laminado 40x40x3","Hogar y Vida",,,
"set parrillero","Hogar y Vida","Home & Living",,
"máquina de coser","Electrodomésticos","Home Appliance","Home Appliance",
"horario tottus","Others",,,
"only chile","Ropa de Mujer",,,
"relojes","Joyas y Relojes",,"Mobile & Gadgets",
"parkas sin manga mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"escritorios de oficina","Hogar y Vida",,"-",
"poleron lacoste","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"botines niña","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Travel & Luggage"
"basurero sodimac","Hogar y Vida",,,
"futon homecenter","Hogar y Vida",,,
"tubo pvc sodimac","Hogar y Vida",,,
"ashwagandha chile","Salud",,,
"pc gamer barato","Computación","Computing",,
"alfombra yute","Hogar y Vida","Home & Living","Home & Living",
"water wipes","Madre y Bebé","Home & Living",,
"sillon 2 cuerpos","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"arena para gatos aglutinante","Mascotas","Pets","Pets","Pets"
"elvenir precio","Belleza",,,
"pomo palanca de cambio","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"mercafo libre","Platform Terms (Mercado/Shopee)",,,
"audifonos xiaomi","Electrónica","Mobile & Gadgets","Mobile & Gadgets",
"calendario 2022 santiago","Others",,,
"sodimac castro","Others",,,
"sodimac arica","Others",,,
"botin mujer","Calzado de Mujer","Women Shoes","Women Shoes",
"zapatillas veja","Deportes y Fitness","Men Shoes","Men Shoes","Sports & Outdoors"
"cocinas a leña sodimac","Others",,,
"monitor gamer","Computación",,"Computing",
"batidoras de pedestal","Electrodomésticos","Home Appliance",,
"juego de comedor","Hogar y Vida","Home & Living",,
"farabella","Platform Terms (Mercado/Shopee)",,,
"sillon 2 cuerpos","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"camping","Deportes y Fitness","Toys & Hobbies","Sports & Fitness",
"kayser","Ropa de Mujer","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"alargador","Hogar y Vida",,"Sports & Fitness",
"funda plumon","Hogar y Vida",,"Home & Living",
"samsung s22","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"muebles de baño sodimac","Others",,,
"limpia contacto","Hogar y Vida","Home & Living",,
"colchon de 1 plaza","Hogar y Vida","Home & Living",,
"hervidor","Hogar y Vida",,"Home & Living",
"air force 1 hombre","Calzado de Hombre","Men Shoes","Men Shoes",
"sodimsc","Others",,,
"blackout","Hogar y Vida","Home & Living","Home & Living",
"carters chile","Madre y Bebé",,,
"panel sip sodimac","Others",,,
"zapatos aldo mujer","Calzado de Mujer","Women Shoes","Men Shoes","Men Shoes"
"receptaculo ducha sodimac","Others",,,
"berger sodimac","Others",,,
"llaves de lavaplatos sodimac","Others",,,
"fakabella","Platform Terms (Mercado/Shopee)",,,
"parkas largas mujer","Ropa de Hombre","Women Clothes","Women Clothes",
"tina hidromasaje","Hogar y Vida","Home & Living",,
"mochila para notebook","Computación","Stationery","Mobile & Gadgets",
"padel","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"zapatillas adidas hombre","Calzado de Hombre","Men Shoes","Women Shoes",
"tv 65 pulgadas","Electrodomésticos","Home & Living",,
"piscinas estructurales","Deportes y Fitness","Home & Living","Home & Living","Home & Living"
"audifonos xiaomi","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"alfombra de yute","Hogar y Vida","Home & Living",,
"alfombra yute","Hogar y Vida","Home & Living","Home & Living",
"samsung watch 4","Celulares y Gadgets","Jewelry & Watches",,
"mate","Hogar y Vida","Home & Living","Mobile & Gadgets",
"aliexpres","Platform Terms (Mercado/Shopee)",,"Fashion Accessories",
"chile autos","Accesorios para Vehículos","Automobiles","Hobbies & Collections","Hobbies & Collections"
"home cinema","Electrónica","Mobile & Gadgets",,
"tienda de mascotas","Mascotas","Pets",,
"lubricante anal","Salud","Health","Health",
"silla gamer cougar","Computación","Home & Living","Home & Living","Home & Living"
"cavas de vino","Hogar y Vida","Home & Living","Home Appliances","Home Appliances"
"churu para gato","Mascotas","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"regulador de gas 45","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"lapiz parker","Papelería","Stationery","Home & Living","Home & Living"
"vinilos decorativos","Hogar y Vida","Home & Living",,
"tendederos de ropa","Hogar y Vida","Home & Living",,
"osciloscopio automotriz","Accesorios para Vehículos","Home & Living","Home & Living",
"piano digital chile","Juguetes y Hobbies",,,
"mampara ducha","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"dispensador alcohol gel","Hogar y Vida","Mom & Baby",,
"respaldo 2 plazas","Hogar y Vida","Home & Living",,
"pisco mistral","Alimentos y Bebidas","Food & Beverages","Food & Beverages","Food & Beverages"
"rack sodimac","Others",,,
"hornos empotrados","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"calefont junkers 7 litros","Electrodomésticos",,,
"pintura al agua","Hogar y Vida","Stationery","Toys & Hobbies",
"vanitorio con mueble","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"escritorio homy","Hogar y Vida",,,
"timberland","Calzado de Hombre","Men Shoes","Men Clothes",
"monedas chilenas antiguas","Libros y Revistas",,,
"tanjiro kamado","Juguetes y Hobbies","Toys & Hobbies","Jewelry & Watches",
"spider gwen","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"ouija","Juguetes y Hobbies","Home & Living","Jewelry & Watches",
"antiparras nieve","Deportes y Fitness","Motorcycles","Sports & Outdoors","Sports & Outdoors"
"maquina de pastas","Electrodomésticos","Home & Living",,
"w40","Electrónica",,"Mobile & Gadgets",
"atomo desinflamante","Belleza",,,
"anilina negra","Papelería","Men Shoes","Fashion Accessories","Fashion Accessories"
"homecenter san fernando","Others",,,
"cemento blanco","Others","Men Shoes",,
"iphone se 3","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"set de utensilios de cocina","Hogar y Vida",,"Home & Living",
"colchones de 2 plazas","Hogar y Vida","Pets","Pets","Pets"
"purificadores de aire","Electrodomésticos",,"Home Appliance",
"sillon dos cuerpos","Hogar y Vida",,,
"portabebe ergonomico","Madre y Bebé","Mom & Baby","Mom & Baby",
"wacom intuos","Computación","Computing",,
"sacos de cemento","Hogar y Vida","Home & Living","Women Clothes","Women Clothes"
"disfraz de dinosaurio inflable","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"arriendo juegos inflables","Others",,,
"leña seca","Hogar y Vida",,,
"star +","Others","Mobile & Gadgets",,
"freidora de aire lider","Electrodomésticos",,,
"frozen 2 chile","Madre y Bebé",,,
"arriendo departamento antiguo","Hogar y Vida",,,
"duchas de baño","Hogar y Vida","Home & Living","Home & Living",
"arriendo departamento antiguo","Hogar y Vida",,,
"sky airlines","Juguetes y Hobbies","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"matizador loreal","Belleza","Beauty","Beauty","Beauty"
"botillerias","Hogar y Vida",,,
"crema reductora","Belleza","Health","Health",
"polla chilena","Deportes y Fitness",,,
"matizador loreal","Belleza","Beauty","Beauty","Beauty"
"casas en arriendo","Hogar y Vida",,,
"aire acondicionado 9000 btu","Electrodomésticos","Home Appliances","Mobile & Gadgets","Mobile & Gadgets"
"arriendo departamento antiguo","Hogar y Vida",,,
"honda civic","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories","Vehicle Accessories"
"toldos vela","Hogar y Vida","Home & Living","Home & Living",
"moto automatica","Accesorios para Vehículos","Mom & Baby","Audio","Motorcycles"
"cortina blackout","Hogar y Vida","Home & Living",,
"pato lalafanfan","Juguetes y Hobbies","Mom & Baby","Mom & Baby","Baby & Kids Fashion"
"halls","Alimentos y Bebidas","Home & Living","Home Appliances","Home Appliances"
"articulos de pesca","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"guante anticorte","Hogar y Vida",,,"Fashion Accessories"
"chalecos antibalas","Ropa de Hombre","Toys & Hobbies",,
"taco de pool","Juguetes y Hobbies","Sports & Fitness",,
"ventilador silencioso","Electrodomésticos","Computers & Accessories","Home & Living",
"bolso de playa","Bolsas de Mujer","Women Bags","Women Bags","Women Bags"
"calendario de adviento","Hogar y Vida","Home & Living","Home & Living",
"pisos.plasticos","Hogar y Vida",,,
"carpas grande","Hogar y Vida","Sports & Outdoors","Home & Living","Home & Living"
"calendario 2023 chile con feriados","Others",,,
"album mundial","Juguetes y Hobbies","Stationery","Home & Living","Home & Living"
"cámara mini espía","Electrónica","Cameras & Drones","Cameras & Drones","Cameras & Drones"
"e-boleta","Others","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"zapatilla de seguridad mujer","Calzado de Mujer","Men Shoes","Men Shoes",
"lavadera","Hogar y Vida",,,
"dc zapatillas","Calzado de Mujer","Men Shoes","Sports & Fitness",
"listones de madera","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"piso flotante barato por caja","Hogar y Vida",,,
"bekron da","Others",,,
"galvanos","Hogar y Vida","Watches","Automobiles","Automobiles"
"llamadores de angeles","Joyas y Relojes","Jewelry & Watches","Jewelry & Watches",
"salsera refrigerada","Alimentos y Bebidas",,,
"calza deportiva corta mujer","Accesorios para Vehículos","Women Clothes","Women Clothes","Women Clothes"
"simifibra","Hogar y Vida",,,
"pintura para telas","Hogar y Vida","Stationery","Stationery",
"audifonos con cancelacion de ruido","Electrónica","Mobile & Gadgets","Mobile & Gadgets",
"cargador de bateria de auto","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"mary janes zapatos","Calzado de Hombre","Women Shoes","Women Shoes","Women Shoes"
"album dragon ball z","Juguetes y Hobbies","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"cable electrico 2.5","Hogar y Vida",,"Home Appliances",
"super mario odyssey","Videojuegos","Men Clothes","Men Clothes","Men Clothes"
"panel calefactor bajo consumo","Electrodomésticos",,,
"iphone 12 128gb","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"camas de perros grandes","Mascotas","Pets","Home & Living","Home & Living"
"garten of ban ban","Juguetes y Hobbies","Hobbies & Collections","Baby & Kids Fashion","Baby & Kids Fashion"
"scort colina","Others",,,
"pinturas para pelo","Belleza","Stationery",,
"container precio","Others",,,
"piñata giratoria","Juguetes y Hobbies","Hobbies & Collections","Mom & Baby","Mom & Baby"
"zapatillas alviero martini","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"parrilla mr beef","Electrodomésticos",,,
"7500945","Others",,,
"libro del nuevo conductor 2023","Libros y Revistas",,,
"dyson chile","Belleza",,,
"yaconia cruz verde precio","Others",,,
"nubia z60 ultra","Hogar y Vida","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"chocolate de mrbeast","Alimentos y Bebidas","Home & Living","Home & Living","Home & Living"
"calzones top mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"quintal de harina 25 kg precio","Alimentos y Bebidas",,,
"planchas de zinc baratas 3 metros","Hogar y Vida",,,
"cinta de papel","Papelería","Stationery","Home & Living",
"primera capa niños","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"nicole aniston","Others",,,
"escuadra rapida","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"impresora termica portatil","Computación","Computing","Computing","Computing"
"audifonos alambricos","Electrónica","Mobile & Gadgets","-",
"perfumes zara","Belleza","Women Bags",,
"botas de agua bata mujer","Calzado de Mujer",,,
"mig switch","Videojuegos","Gaming & Consoles","Automobiles","Automobiles"
"livercomplex","Salud",,,
"urotrin 400 mg para que sirve","Salud",,,
"a54 samsung","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"traje de caporal hombre","Ropa de Hombre","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"indian collection","Belleza","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"shein chile","Deportes y Fitness",,,
"calienta pies","Hogar y Vida","Home & Living",,
"aire acondicionado","Electrodomésticos","Home & Living","Home & Living",
"guantes termicos","Accesorios de Moda",,"Sports & Fitness",
"helio para globos","Hogar y Vida","Home & Living",,
"paletas de ping pong","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"lamparas colgantes","Hogar y Vida","Home & Living","Home & Living",
"timbre inalambrico","Hogar y Vida",,"Home & Living",
"ternos de hombre","Ropa de Hombre","Men Clothes","Men Clothes",
"audifonos iphone","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"xbox one","Videojuegos","Video Games","Video Games",
"nintendo switch oled","Videojuegos","Gaming & Consoles","Gaming & Consoles","Gaming & Consoles"
"batas hombre","Ropa de Hombre","Women Clothes","Men Clothes","Home & Living"
"caja organizadora plastica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"frutos secos por mayor","Alimentos y Bebidas","Food & Beverages","Food & Beverages","Food & Beverages"
"silla mecedora","Hogar y Vida","Home & Living","Home & Living",
"cortadora de pasto","Hogar y Vida","Home & Living",,
"cortadora de ceramica","Papelería","Beauty",,
"freidora","Electrodomésticos","Home & Living","Home & Living",
"deshidratador de alimentos","Electrodomésticos","Home & Living",,
"banano nike","Bolsas de Hombre","Women Bags","Women Bags","Women Bags"
"prolibidox en farmacias chile precio","Salud",,,
"pasta termica","Computación","Computing","Computing","Computing"
"pastor australiano","Mascotas","Home & Living",,
"meecado libre","Platform Terms (Mercado/Shopee)",,,
"proyector samsung","Electrónica","Cameras & Drones","Home Appliances","Home Appliances"
"casa de perro grande","Mascotas","Pets","Pets","Pets"
"polerones mujer","Ropa de Mujer","Women Clothes","Women Clothes",
"chaqueta puffer","Ropa de Hombre","Women Clothes","Women Clothes",
"casa perro grande","Mascotas","Pets","Pets","Pets"
"cargador iphone original","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"mira telescopica","Deportes y Fitness","Sports & Fitness",,
"cubiertas de granito","Hogar y Vida","Mobile & Gadgets",,
"sobrecamisa mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"cepillo de banco dewalt","Hogar y Vida","Beauty","Beauty","Beauty"
"pendones","Papelería","Hobbies & Collections","Stationery","Stationery"
"pendrive 64gb","Computación","Computing","Computing",
"copas de gin","Hogar y Vida","Home & Living","Home & Living",
"sitiales baratos","Hogar y Vida",,,
"nintendo ds","Videojuegos","Video Games","Video Games",
"parrilla a gas","Deportes y Fitness","Home & Living",,
"retroexcavadora usadas","Accesorios para Vehículos",,,
"cooler para auto","Accesorios para Vehículos","Automobiles","Automobiles","Automobiles"
"samsung s21 ultra","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"repuestos peugeot","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"porta macetero","Hogar y Vida","Home & Living",,
"motos usadas chile","Accesorios para Vehículos",,,
"dremel","Hogar y Vida",,"Home & Living",
"reloj mujer","Joyas y Relojes","Jewelry & Watches","Jewelry & Watches","Mobile & Gadgets"
"hondrexil","Salud",,,
"ps4 cyberday","Videojuegos",,,
"reloj g shock","Joyas y Relojes","Jewelry & Watches","Jewelry & Watches","Jewelry & Watches"
"banano nike","Ropa de Mujer","Women Bags","Women Bags","Women Bags"
"cuadros sodimac","Hogar y Vida",,,
"revlon one step","Electrónica","Home & Living",,
"pantalon outdoor mujer","Ropa de Mujer","Women Clothes","Sports & Outdoors","Women Clothes"
"comedor redondo 6 sillas","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"air force 1 shadow","Deportes y Fitness","Sports & Fitness",,
"cascos bicicleta","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"funda plumon king","Hogar y Vida","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"chaqueta puffer","Ropa de Mujer","Women Clothes","Women Clothes",
"camara de vigilancia","Electrónica","Electronics","Electronics",
"zapatillas negras hombre","Calzado de Hombre","Men Shoes","Sports & Outdoors","Sports & Outdoors"
"champions zapatillas","Deportes y Fitness","Men Shoes",,
"lavaplatos doble con mueble","Hogar y Vida",,,
"sofá","Hogar y Vida","Home & Living","Home & Living",
"zapatos de futbol puma","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"aspiradora","Electrodomésticos",,"Home Appliance",
"ruleta","Juguetes y Hobbies",,"Toys & Hobbies",
"maquina donuts","Electrodomésticos","Home Appliances","Fashion Accessories","Fashion Accessories"
"encimera electrica","Electrodomésticos","Home Appliances","Home & Living","Home & Living"
"zapatillas vans","Deportes y Fitness","Men Shoes","Men Shoes",
"akita americano","Mascotas","Home & Living",,
"irrigador bucal","Belleza","Health","Health",
"nuvo","Alimentos y Bebidas","Sports & Fitness",,
"desarmaduria cresal","Accesorios para Vehículos",,,
"xtreme","Bolsas de Hombre","Audio","Audio","Audio"
"tarjetas feliz dia de la madre","Others",,,
"aspiradora","Electrodomésticos",,"Home Appliance",
"porcelanato","Hogar y Vida",,"Home & Living",
"vestidos","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"zapatillas vans","Deportes y Fitness","Men Shoes","Men Shoes",
"camara fotografica","Electrónica","Electronics","Electronics",
"sodimac muebles de cocina","Hogar y Vida",,,
"encimera electrica","Electrodomésticos","Home Appliances","Home & Living","Home & Living"
"notebook ofertas","Computación",,,
"adidas rivalry low","Calzado de Hombre","Sports & Fitness",,
"chaqueta cuero","Ropa de Mujer",,"Men Clothes",
"herramientas sodimac","Others",,,
"sodimac concepcion","Others",,,
"puerta corredera sodimac","Others",,,
"conduit","Hogar y Vida",,"Vehicle Accessories",
"cotton on","Ropa de Mujer","Women Clothes","Men Clothes","Women Clothes"
"black xs hombre","Belleza","Men Clothes","Fashion Accessories","Fashion Accessories"
"moto g50","Celulares y Gadgets","Mobile & Gadgets",,
"microondas sodimac","Others",,,
"jeans tiro alto mujer","Ropa de Mujer","Women Clothes",,
"plancha","Belleza",,"Toys & Hobbies",
"cierre terraza","Hogar y Vida","Home & Living",,
"silla computador","Hogar y Vida","Home & Living",,
"celular huawei","Celulares y Gadgets",,"Mobile & Gadgets",
"acrilico transparente sodimac","Others",,,
"llave para lavaplatos","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"ruleta","Others",,"Toys & Hobbies",
"sodimac sillas","Others",,,
"mesas plegables sodimac","Others",,,
"the ordinary","Belleza","Beauty","Beauty",
"contenedor de basura","Hogar y Vida","Home & Living","Home & Living",
"pañales para adultos","Belleza","Health",,
"detector de metales chile","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"redbull","Alimentos y Bebidas","Fashion Accessories","Fashion Accessories",
"pallets usados","Hogar y Vida",,,
"leche nido oferta","Madre y Bebé",,,
"mochilas escolares con ruedas","Madre y Bebé","Baby & Kids Fashion","Women Bags","Women Bags"
"cama plegable pared","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"samsung z flip","Celulares y Gadgets","Mobile & Gadgets",,
"guantes moto","Accesorios para Vehículos","Fashion Accessories","Sports & Fitness",
"pendulo hebreo","Accesorios de Moda","Fashion Accessories","Fashion Accessories","Fashion Accessories"
"canaleta electrica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"autos","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"xiaomi redmi note 9 pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"llave francesa","Hogar y Vida","Sports & Fitness",,
"resma de hojas carta","Papelería","Stationery","Stationery","Stationery"
"comedor de 4 sillas","Hogar y Vida","Home & Living",,
"perfumeria","Belleza","Pets","Home & Living","Home & Living"
"ladrillos","Hogar y Vida","Toys & Hobbies","Home & Living",
"iphone 13 en chile","Celulares y Gadgets",,,
"play station 4","Videojuegos","Video Games","Video Games",
"consola nintendo switch","Videojuegos",,"Video Games",
"notebook gamer barato","Computación",,,
"hidrolavadora industrial","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"tikva","Ropa de Mujer","Women Bags","Women Bags","Women Bags"
"carro arrastre","Accesorios para Vehículos","Toys & Hobbies",,
"lentes realidad virtual","Electrónica","Mobile & Gadgets","Video Games",
"detergente liquido","Hogar y Vida","Home & Living",,
"peluche mickey mouse","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"simparica","Mascotas","Pets","Pets","Pets"
"guitarras para niñas","Madre y Bebé","Mom & Baby","Mom & Baby","Mom & Baby"
"pintura para fibrocemento","Hogar y Vida",,,
"tarjeta de memoria 128 gb","Celulares y Gadgets","Computing","Computing","Computing"
"poleron calvin klein","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"tommy girl","Belleza","Baby & Kids Fashion","Women Clothes","Women Clothes"
"michael kors","Accesorios de Moda","Jewelry & Watches","Women Bags","Women Bags"
"espuma piso flotante","Hogar y Vida",,,
"pack cp","Papelería",,,
"cajas de plastico organizadoras","Hogar y Vida",,,
"autos en iquique zona franca","Accesorios para Vehículos",,,
"indominus rex","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"paris. cl","Hogar y Vida","Hobbies & Collections","Home & Living","Home & Living"
"champagne valdivieso","Alimentos y Bebidas",,,
"almohadas memory","Hogar y Vida","Home & Living",,
"volcom chile","Accesorios de Moda",,,
"canasta picnic","Hogar y Vida","Home & Living","Home & Living",
"termos stanley","Deportes y Fitness","Home & Living","Home & Living","Home & Living"
"escritorios en sodimac","Hogar y Vida",,,
"vitrinas","Hogar y Vida","Toys & Hobbies","Toys & Hobbies",
"reebok chile","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"ppr tuberia","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"ecografo","Hogar y Vida","Men Clothes","Men Clothes","Men Clothes"
"pagar falabella con rut","Platform Terms (Mercado/Shopee)",,,
"tvbox","Electrónica","Electronics","Electronics",
"colchonetas camping","Deportes y Fitness","Sports & Outdoors",,
"shitzu","Mascotas","Mobile & Gadgets",,
"cargador solar para celulares","Celulares y Gadgets","Audio","Mobile & Gadgets","Mobile & Gadgets"
"bicicletas pisteras","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"cotillon despedida de soltera","Papelería","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"impresoras a3","Computación",,"Computing",
"salidas de playa","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"skins de minecraft","Videojuegos",,,
"proteina vegana","Deportes y Fitness","Health","Health","Food & Beverages"
"venta de palets","Hogar y Vida",,,
"calzon levanta gluteos","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"resma oficio","Papelería","Stationery","Stationery","Stationery"
"carro.organizador","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"pelota futbolito","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"flotador.bebe","Madre y Bebé","Sports & Outdoors","Mom & Baby","Mom & Baby"
"set de pic nic","Viajes y Equipaje",,,
"gorra ny","Accesorios de Moda","Fashion Accessories","Fashion Accessories",
"bistec reloj","Joyas y Relojes","Jewelry & Watches",,
"mini waflera","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"arriendo parcelas por dia","Others",,,
"escritorios de vidrio","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"vaso starbucks","Alimentos y Bebidas","Home & Living","Home & Living",
"zapatilla g5","Calzado de Mujer","Men Shoes","Women Shoes","Men Shoes"
"extintor para auto","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"bowl","Hogar y Vida","Home & Living","Home & Living",
"e boleta","Others","Toys & Hobbies",,
"cerradura electronica","Hogar y Vida","Home & Living",,
"tatamis","Hogar y Vida",,"Home & Living",
"calienta manos","Hogar y Vida","Home & Living","Home & Living",
"lanbena","Belleza",,"Beauty",
"bravery gato","Mascotas","Beauty","Beauty","Beauty"
"baterias para niños","Accesorios para Vehículos","Mom & Baby","Mom & Baby","Hobbies & Collections"
"cassette","Juguetes y Hobbies",,"Sports & Fitness",
"one million lucky","Belleza","Men Shoes","Men Shoes","Men Shoes"
"malla bizcocho 1.80","Hogar y Vida",,,
"botox alisante","Hogar y Vida","Beauty","Beauty","Beauty"
"piano","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"hdmi inalambrico","Electrónica","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"shampoo en barra","Belleza",,"Home & Living",
"takis","Hogar y Vida","Toys & Hobbies",,
"tables","Hogar y Vida","Home & Living",,
"sillon tantrico","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"botas impermeables","Calzado de Hombre","Men Shoes","Men Shoes",
"demasled","Hogar y Vida",,,
"chaqueta aviador hombre","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"funda asiento auto","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"zapatillas pokemon","Calzado de Hombre","Women Shoes","Men Shoes",
