"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"屌環","其他類別","Everything Else","Everything Else","Everything Else"
"平板推薦2019","手機平板與周邊",,,
"悶燒鍋","居家生活","Home & Living","Home & Living","Home & Living"
"戒指","女生配件","Women Accessories","Women Accessories","Women Accessories"
"手沖壺","居家生活","Home & Living","Home & Living","Home & Living"
"扶他","娛樂、收藏",,"Books",
"指套","其他類別","Home & Living","Mobile & Gadgets","Mobile & Gadgets"
"按摩椅推薦","家電影音","Home Electronic","Home Electronic",
"換氣扇","家電影音","Home Electronic","Home & Living",
"救生衣","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"整理箱","居家生活","Home & Living","Home & Living","Home & Living"
"整點特賣","Platform Terms ( Shopee / Momo)","Home & Living",,
"日出茶太","美食、伴手禮","Food & Beverages","Food & Beverages",
"春聯貼法","Others","Home & Living","Home & Living","Home & Living"
"晶片讀卡機","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"月季","居家生活","Home & Living","Home & Living",
"木鱉果","美食、伴手禮","Health & Beauty","Food & Beverages","Health & Beauty"
"本本","娛樂、收藏","Books","Home & Living",
"桌子","居家生活","Home & Living","Home & Living","Home & Living"
"椎名空","娛樂、收藏","Life & Entertainment",,
"水壺推薦","居家生活","Home & Living","Home & Living",
"洞洞板","居家生活","Home & Living","Home & Living","Home & Living"
"湯圓","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"湯圓","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"無人機","3C與筆電","Hardware & 3C","Life & Entertainment","Hardware & 3C"
"猴頭菇","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"瘋狂詭宅","遊戲王","Game Kingdom","Game Kingdom",
"百里香","居家生活","Home & Living","Home & Living","Home & Living"
"睡袋","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"窗型變頻冷氣","家電影音","Home Electronic","Home Electronic",
"篠田ゆう","其他類別","Everything Else","Everything Else",
"粗鹽哪裡買","美食、伴手禮","Life & Entertainment",,
"紙紮屋","居家生活","Everything Else","Everything Else",
"線上購物","Platform Terms ( Shopee / Momo)","Food & Beverages",,
"芊芊","美妝保健","Health & Beauty",,
"花王蒸氣眼罩","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"茶葉","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"蜂蜜蛋糕","美食、伴手禮","Food & Beverages","Food & Beverages",
"蝦皮店配-711","Platform Terms ( Shopee / Momo)",,,
"螞蟻藥","居家生活","Home & Living","Home & Living","Home & Living"
"行李袋","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"補體素","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"護目鏡","居家生活","Home & Living","Home & Living","Home & Living"
"變音器","家電影音","Home Electronic","Home Electronic","Home Electronic"
"車尾帳","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"輝夜姬想讓人告白","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"辣椒水","居家生活","Home & Living","Sports & Outdoors","Sports & Outdoors"
"鋰鐵電池","3C與筆電","Motors","Motors",
"鋰鐵電池","3C與筆電","Motors","Motors",
"防彈綠拿鐵","美食、伴手禮","Health & Beauty","Health & Beauty",
"阿拉丁烤箱","家電影音","Home Electronic","Home Electronic",
"阿默蛋糕","美食、伴手禮","Food & Beverages","Food & Beverages",
"除毛膏","寵物","Health & Beauty","Health & Beauty","Health & Beauty"
"隨身空氣清淨機","家電影音","Home Electronic","Home Electronic","Home Electronic"
"電子鼓","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"電毯","家電影音","Home Electronic","Home Electronic","Home Electronic"
"電瓶充電器","汽機車零件百貨","Motors","Motors","Motors"
"電繪板","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"電腦椅 推薦","居家生活","Home & Living",,
"食物袋","居家生活","Home & Living","Home & Living","Home & Living"
"養生膠帶","居家生活","Home & Living","Home & Living","Home & Living"
"骨盆枕","居家生活","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"鴯鶓油","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"黑悟空","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"齒輪油","汽機車零件百貨","Motors","Motors","Motors"
"airpods 2 價格","手機平板與周邊","Mobile & Gadgets","Audio","Audio"
"泰勒分","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"勁戰五代","汽機車零件百貨","Motors","Motors",
"知母時吸鼻器","嬰幼童與母親","Mother & Baby","Health & Beauty","Health & Beauty"
"口罩套","居家生活","Home & Living","Home & Living","Home & Living"
"哥布林杀手","書籍及文創商品","Life & Entertainment","Books",
"維骨力價格","美妝保健","Health","Pets","Pets"
"gaston luga","女生包包/精品","Women Bags","Women Bags",
"結婚證書","其他類別","Everything Else","Everything Else",
"funy","家電影音","Home Electronic","Hardware & 3C",
"switch收納包","遊戲王","Game Kingdom","Game Kingdom",
"風雨蘭","居家生活","Home & Living","Home & Living","Home & Living"
"鄉野情","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"l型沙發","居家生活","Home & Living","Home & Living",
"知母時吸鼻器","嬰幼童與母親","Mother & Baby","Health & Beauty","Health & Beauty"
"l型沙發","居家生活","Home & Living","Home & Living",
"律動機","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"philips","Platform Terms ( Shopee / Momo)","Home Electronic","Home Electronic",
"sabon磨砂膏","美妝保健","Health & Beauty","Health & Beauty",
"塑身衣","女生衣著","Women's Apparel","Women's Apparel","Women's Apparel"
"上下床","居家生活","Home & Living","Home & Living",
"jbl藍芽喇叭","家電影音","Mobile & Gadgets","Hardware & 3C",
"摩戴舒口罩","美妝保健","Home & Living","Home & Living","Home & Living"
"ps5遊戲","遊戲王","Game Kingdom","Game Kingdom",
"m27q","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"wd","3C與筆電","Hardware & 3C","Hardware & 3C",
"jbl藍芽喇叭","家電影音","Mobile & Gadgets","Hardware & 3C",
"摩戴舒口罩","美妝保健","Home & Living","Home & Living","Home & Living"
"ps5遊戲","遊戲王","Game Kingdom","Game Kingdom",
"m27q","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"wd","3C與筆電","Hardware & 3C","Hardware & 3C",
"情侶手機殼","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"聖誕禮物推薦","Others","Home & Living","Health & Beauty",
"傢俱回收","Others","Home & Living",,
"系統櫃價格","居家生活","Home & Living","Home & Living",
"電動升降桌","居家生活","Home & Living","Home & Living",
"dunk low","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"kangol漁夫帽","男生包包與配件","Women Accessories","Women Accessories",
"慢磨機","家電影音","Home Electronic","Home Electronic",
"木質門","居家生活","Home & Living","Home & Living",
"日本洗髮精","居家生活","Health & Beauty","Health & Beauty","Health & Beauty"
"新婚禮物","Others","Home & Living","Home & Living",
"新名流","汽機車零件百貨","Motors","Motors",
"法拉利","汽機車零件百貨","Life & Entertainment","Life & Entertainment",
"ps5 現貨","遊戲王","Game Kingdom","Game Kingdom",
"兒童 口罩","居家生活","Home & Living","Home & Living","Home & Living"
"95 酒精","居家生活","Home & Living",,
"蘋果 耳機","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"黑鯊 4","手機平板與周邊",,"Mobile & Gadgets",
"皇帝的獨生女","書籍及文創商品","Life & Entertainment","Life & Entertainment",
"法式內衣","女生衣著","Women's Apparel","Women's Apparel","Women's Apparel"
"ted baker","女生包包/精品","Women Bags","Women Bags",
"nike air force 1","戶外與運動用品","Women Shoes","Men Shoes","Men Shoes"
"s21 ultra","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"黑鯊 4","手機平板與周邊",,"Mobile & Gadgets",
"蘋果 耳機","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"兒童 口罩","居家生活","Home & Living","Home & Living","Home & Living"
"字體教學","Others","Home & Living",,
"兒童 口罩","居家生活","Home & Living","Home & Living","Home & Living"
"s21 ultra","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"rtx3060","3C與筆電","Hardware & 3C","Hardware & 3C",
"rtx3060","3C與筆電","Hardware & 3C","Hardware & 3C",
"nike air force 1","戶外與運動用品","Women Shoes","Men Shoes","Men Shoes"
"pixel5","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"attention","女生衣著","Women's Apparel","Women's Apparel",
"花生","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"自動攪拌杯","居家生活","Home & Living","Home & Living","Home & Living"
"nb 2002r","戶外與運動用品","Sports & Outdoors","Men Shoes",
"吉卜力","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"魷魚","美食、伴手禮","Food & Beverages","Food & Beverages",
"samsung a32","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"x5 帳篷","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"monster 耳機","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"航海 王 漫畫","書籍及文創商品",,,
"循環 扇","家電影音",,"Home Electronic",
"lemon lulu","戶外與運動用品","Women's Apparel",,
"65吋 電視","家電影音",,"Home Electronic",
"二手","Others","Home & Living","Women's Apparel",
"冷氣 推薦","家電影音","Home & Living","Automobiles","Automobiles"
"午後紅茶櫻花水晶球","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"創世 神","遊戲王","Computers & Accessories","Gaming & Consoles","Gaming & Consoles"
"冷氣 推薦","家電影音","Home & Living","Automobiles","Automobiles"
"循環 扇","家電影音",,"Home Electronic",
"65吋 電視","家電影音",,"Home Electronic",
"矮櫃","居家生活","Home & Living","Home & Living",
"jojo maman bebe","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"循環 扇","家電影音",,"Home Electronic",
"65吋 電視","家電影音",,"Home Electronic",
"密碼 鎖","居家生活","Sports & Outdoors","Sports & Outdoors",
"透明口罩","居家生活","Home & Living","Home & Living","Home & Living"
"fnx 價格","汽機車零件百貨",,,
"surface pro 8","3C與筆電",,"Hardware & 3C",
"原價 屋","3C與筆電","Hardware & 3C",,
"哲 仁王 后","書籍及文創商品",,,
"美 少女 戰士","娛樂、收藏",,,
"動漫 狂","娛樂、收藏",,,
"電腦 架","3C與筆電","Hardware & 3C","Home & Living",
"青鳥 旅行","美食、伴手禮","Food & Beverages","Food & Beverages",
"生育 補助","Others",,,
"果汁 機","家電影音","Home Electronic","Home Electronic",
"健身 工廠","服務、票券",,"Sports & Outdoors",
"紅藜果膠","美妝保健","Health & Beauty","Health & Beauty",
"電視 櫃","居家生活","Home & Living","Home & Living","Home & Living"
"譚 松韻","書籍及文創商品","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"大象杯","居家生活","Home & Living","Home & Living","Home & Living"
"熱泵 熱水器","家電影音","Home Electronic","Home Electronic",
"恐龍 蛋","娛樂、收藏","Mother & Baby","Mother & Baby",
"東京企劃","女生包包/精品","Women Bags","Women Bags",
"kf94","居家生活","Home & Living","Home & Living","Home & Living"
"包裝 盒","居家生活","Home & Living","Home & Living",
"一夜 干","美食、伴手禮","Food & Beverages","Home Appliances","Home Appliances"
"美白 乳液","美妝保健","Health & Beauty","Health & Beauty",
"義大 世界","服務、票券","Hobbies & Collections","Tickets, Vouchers & Services","Hobbies & Collections"
"和室 椅","居家生活","Home & Living","Home & Living",
"防風 外套","戶外與運動用品","Men's Apparel","Men's Apparel","Men's Apparel"
"果汁 機","家電影音","Home Electronic","Home Electronic",
"動漫 狂","娛樂、收藏",,,
"熱泵 熱水器","家電影音","Home Electronic","Home Electronic",
"和室 椅","居家生活","Home & Living","Home & Living",
"防風 外套","戶外與運動用品","Men's Apparel","Men's Apparel","Men's Apparel"
"電視 櫃","居家生活","Home & Living","Home & Living","Home & Living"
"旋風 烤箱","家電影音","Home Electronic","Home Electronic",
"防風 外套","戶外與運動用品","Men's Apparel","Men's Apparel","Men's Apparel"
"125 機車 推薦","汽機車零件百貨",,,
"風衣 外套","女生衣著","Men's Apparel","Women's Apparel",
"小 沙發","居家生活","Home & Living","Home & Living",
"酒精 噴霧 槍","家電影音","Home & Living","Home & Living",
"丹麥 奶嘴","嬰幼童與母親","Mother & Baby","Mother & Baby",
"tory burch 皮夾","女生包包/精品","Women Bags","Women Bags",
"kf94","居家生活","Home & Living","Home & Living","Home & Living"
"果汁 機","家電影音","Home Electronic","Home Electronic",
"美 少女 戰士","娛樂、收藏",,,
"電腦 架","3C與筆電","Hardware & 3C","Home & Living",
"象印 熱水瓶","居家生活","Home Electronic","Home Electronic","Home Electronic"
"烤肉 盤","戶外與運動用品","Home & Living",,"Home & Living"
"工業 電扇","家電影音","Home Electronic","Home Electronic",
"百洛油","嬰幼童與母親","Health & Beauty","Health & Beauty","Health & Beauty"
"agete","女生配件","Women Accessories","Women Accessories",
"名 偵探 柯南","娛樂、收藏",,,
"理髮","美妝保健","Health & Beauty","Health & Beauty",
"溜 滑梯","嬰幼童與母親","Mom & Baby","Mom & Baby","Baby & Kids Fashion"
"泰國 電視劇","娛樂、收藏","Hobbies & Collections",,
"郵票 面額","娛樂、收藏","Life & Entertainment","Tickets & Services",
"美女 圖","其他類別","Game Kingdom","Home & Living",
"line friends","娛樂、收藏","Life & Entertainment","Home & Living",
"m6 螺絲","居家生活","Motors","Motors","Motors"
"豬 飼料","寵物","Home & Living","Home & Living",
"貴妃 椅","居家生活","Home & Living","Home & Living",
"毛毛 外套","女生衣著","Women's Apparel","Women's Apparel",
"m65 外套","男生衣著","Men's Apparel","Men's Apparel",
"制服 誘惑","其他類別","Women's Apparel","Everything Else",
"情趣 椅","其他類別","Everything Else","Everything Else",
"星光 開關","居家生活","Home & Living",,
"溜 滑梯","嬰幼童與母親","Mom & Baby","Mom & Baby","Baby & Kids Fashion"
"風月 文學","書籍及文創商品",,,
"貴妃 椅","居家生活","Home & Living","Home & Living",
"溜 滑梯","嬰幼童與母親","Mom & Baby","Mom & Baby","Baby & Kids Fashion"
"粉刺 夾","美妝保健",,"Health & Beauty",
"水槽濾網","居家生活","Home & Living","Home & Living","Home & Living"
"神秘 金字塔","娛樂、收藏",,,
"郵票 面額","娛樂、收藏","Life & Entertainment","Tickets & Services",
"美女 圖","其他類別","Game Kingdom","Home & Living",
"line friends","娛樂、收藏","Life & Entertainment","Home & Living",
"m6 螺絲","居家生活","Motors","Motors","Motors"
"毛毛 外套","女生衣著","Women's Apparel","Women's Apparel",
"情趣 椅","其他類別","Everything Else","Everything Else",
"泰國 電視劇","娛樂、收藏","Hobbies & Collections",,
"星光 開關","居家生活","Home & Living",,
"貴妃 椅","居家生活","Home & Living","Home & Living",
"黑 巧克力","美食、伴手禮","Food & Beverages","Food & Beverages",
"升降 椅","居家生活","Home & Living","Home & Living",
"粉刺 夾","美妝保健",,"Health & Beauty",
"化妝 棉","美妝保健","Beauty",,
"克羅心","女生配件","Men's Bags& Accessories","Men's Apparel",
"nb 574","戶外與運動用品","Women Shoes","Men Shoes",
"牧田 吸塵器","家電影音","Home Electronic","Home & Living",
"mixer","3C與筆電","Life & Entertainment","Life & Entertainment",
"pny","3C與筆電","Hardware & 3C","Hardware & 3C",
"採光 罩","居家生活",,,
"猛虎 下山","娛樂、收藏","Mobile & Gadgets","Home & Living","Home & Living"
"巧克力 牛奶","美食、伴手禮","Food & Beverages","Food & Beverages",
"端子","美食、伴手禮","Home & Living","Motors",
"電腦螢幕 推薦","3C與筆電","Hardware & 3C",,
"泡打粉","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"雨衣 推薦","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"300元交換禮物","Others","Home & Living","Home & Living","Home & Living"
"財位放什麼","Others","Home & Living","Hobbies & Collections","Hobbies & Collections"
"2021 開工 拜拜 日期","Others",,,
"彌勒 佛","娛樂、收藏","Home & Living","Home & Living","Home & Living"
"轉 生成 蜘蛛 又 怎樣 漫畫","書籍及文創商品",,,
"紅包數字","Others","Stationery","Home & Living","Home & Living"
"衛浴 設備","居家生活","Home & Living","Home & Living",
"mircousb","手機平板與周邊",,"Mobile & Gadgets",
"palludium","男女鞋",,"Shoes",
"奶頭","其他類別","Everything Else","Everything Else",
"蘋果","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"mircousb","手機平板與周邊",,"Mobile & Gadgets",
"泡泡糖","美食、伴手禮","Food & Beverages","Food & Beverages",
"2002ra","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"仙草凍","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"河粉","美食、伴手禮","Food & Beverages","Food & Beverages",
"芝麻 湯圓","美食、伴手禮","Food & Beverages","Food & Beverages",
"車美仕","汽機車零件百貨","Motors","Motors","Motors"
"彌月餅乾","美食、伴手禮","Food & Beverages","Food & Beverages",
"玩偶 遊戲","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"八掛 海","其他類別","Books & Magazines","Books & Magazines","Hobbies & Collections"
"伊 萊克 斯 吸塵器","家電影音","Home Appliances","Home Appliances","Home Appliances"
"聯想","3C與筆電","Hardware & 3C","Hardware & 3C",
"電土","居家生活","Home & Living","Home & Living","Home & Living"
"協發行 泡菜","美食、伴手禮","Food & Beverages","Food & Beverages",
"check2check 評價","男生衣著",,,
"soi 13 in","服務、票券",,"Tickets & Services",
"琥珀糖","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"薏仁 化妝 水","美妝保健",,,
"清華 大學","Others","Books & Magazines","Women Bags","Women Bags"
"郭台銘 面罩","居家生活",,"Home & Living",
"美光記憶體","3C與筆電","Hardware & 3C","Hardware & 3C",
"cisoo","Others","Home & Living","Everything Else","Home & Living"
"iptv","服務、票券","Home Electronic","Home Electronic","Home Electronic"
"武士頭","娛樂、收藏","Motors",,
"協發行 泡菜","美食、伴手禮","Food & Beverages","Food & Beverages",
"郭台銘 面罩","居家生活",,"Home & Living",
"電土","居家生活","Home & Living","Home & Living","Home & Living"
"邊櫃","居家生活","Home & Living","Home & Living","Home & Living"
"薏仁 化妝 水","美妝保健",,,
"破壁機","家電影音","Home Electronic","Home Electronic",
"吧檯椅","居家生活","Home & Living","Home & Living",
"四號電池","居家生活","Hardware & 3C","Hardware & 3C",
"美光記憶體","3C與筆電","Hardware & 3C","Hardware & 3C",
"神奇 寶貝","娛樂、收藏","Life & Entertainment",,
"女神 宿舍 的 管理 員","書籍及文創商品",,,
"資料夾","居家生活","Home & Living","Home & Living","Home & Living"
"樂器行","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"金湯匙","居家生活","Home & Living","Home & Living","Home & Living"
"t型透膚襪","女生配件","Women Clothes","Women Clothes","Women Clothes"
"大尺碼衣服","女生衣著","Women's Apparel","Women's Apparel",
"檸檬汁","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"花蟹","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"饗食天堂下午茶","服務、票券","Tickets & Services","Tickets & Services","Tickets & Services"
"尿壺","居家生活","Home & Living","Sports & Outdoors","Mother & Baby"
"2023行事曆","居家生活","Stationery","Stationery","Stationery"
"鳥巢","寵物","Pets","Pets","Home & Living"
"金湯匙","居家生活","Home & Living","Home & Living","Home & Living"
"emma 床墊","居家生活","Home & Living","Home & Living",
"舒特膚乳霜","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"jlab go air pop","手機平板與周邊","Audio","Audio","Audio"
"s23 ultra","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"台中新光三越週年慶","Others",,,
"魚腥草","居家生活","Health & Beauty","Food & Beverages","Everything Else"
"office2016","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"世界杯比賽","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"比利時巧克力","美食、伴手禮","Food & Beverages","Food & Beverages",
"仙楂餅","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"2023農民曆","居家生活","Books & Magazines","Books & Magazines","Books & Magazines"
"自熱火鍋","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"大唐攻略線上看","家電影音",,,
"投幣式洗衣機","家電影音","Home Electronic","Home Electronic",
"莫比","寵物","Pets","Pets","Pets"
"盥洗包","居家生活","Sports & Outdoors","Sports & Outdoors","Home & Living"
"馬卡","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"ringke","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"光陽機車價格","汽機車零件百貨","Motors","Motors",
"金興發生活百貨","居家生活","Home & Living","Home & Living",
"art of zoo","其他類別",,"Books",
"吳宗憲紅藜果膠","美妝保健","Health & Beauty","Health & Beauty",
"木瓜霜用途","美妝保健",,"Health & Beauty",
"泰市場餐券","服務、票券","Tickets & Services","Tickets & Services",
"新西遊記7","娛樂、收藏","Life & Entertainment",,
"美甲 材料","美妝保健","Health & Beauty",,
"大麻種子","居家生活","Home & Living","Home & Living",
"agv安全帽","汽機車零件百貨","Motors","Motors",
"小米行動電源3","3C與筆電","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"舌環","女生配件","Women Accessories","Women Accessories","Women Accessories"
"supercard超級悠遊卡","娛樂、收藏","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"塑崩錠","美妝保健","Health & Beauty","Health & Beauty","Health & Beauty"
"陰牌","其他類別","Life & Entertainment","Life & Entertainment",
"錦上添花遊戲","遊戲王","Hobbies & Collections","Gaming & Consoles","Gaming & Consoles"
"nikon fm2","3C與筆電","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"兒童雨鞋","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"gap 官網","女生衣著","Mother & Baby",,
"黑醋栗","美妝保健","Health & Beauty","Health & Beauty",
"兒童雨鞋","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"天絲被","居家生活","Home & Living","Home & Living","Home & Living"
"包巾","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"郭子乾代言","美妝保健","Health","Health","Health"
"maison francis kurkdjian 香水","美妝保健",,"Health & Beauty",
"防滑拖鞋","男女鞋","Home & Living","Home & Living","Home & Living"
"timberland外套","男生衣著","Men's Apparel","Men's Apparel",
"goyard台灣","女生包包/精品","Women Bags","Women Bags","Women Bags"
"momo電話客服專員","Platform Terms ( Shopee / Momo)",,,
"源氏木語","居家生活","Home & Living","Home & Living",
"galaxy a50","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"捷元","3C與筆電","Hardware & 3C","Hardware & 3C",
"maison francis kurkdjian 香水","美妝保健",,"Health & Beauty",
"生活百貨","居家生活","Home & Living","Home & Living","Sports & Outdoors"
"可麗餅","美食、伴手禮","Home & Living","Home & Living",
"地味","其他類別","Everything Else",,
"大白柚","美食、伴手禮","Food & Beverages","Food & Beverages",
"toto馬桶價格","家電影音","Home & Living","Home & Living","Home & Living"
"涮乃葉","服務、票券","Tickets & Services","Tickets & Services",
"知母時餵藥器","嬰幼童與母親","Health & Beauty","Health & Beauty","Home & Living"
"企鵝家族","娛樂、收藏","Life & Entertainment","Life & Entertainment","Life & Entertainment"
"異世界超能魔術師","書籍及文創商品","Books",,
"剪映","書籍及文創商品","Home Electronic",,
"西瓜卡","戶外與運動用品","Tickets & Services","Tickets & Services",
"7-11店到店尺寸超過45怎麼辦","Platform Terms ( Shopee / Momo)",,,
"lg q60","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets",
"日安玩美評價","美妝保健","Food & Beverages","Food & Beverages","Food & Beverages"
"野餐帳篷","戶外與運動用品","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"combi消毒鍋","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"狄卡農","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"辦公室盆栽","居家生活","Home & Living","Home & Living",
"領針","男生包包與配件","Men's Bags& Accessories","Men's Bags& Accessories",
"combi消毒鍋","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"小火鍋","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"馬桶坐墊紙","居家生活","Home & Living","Home & Living","Home & Living"
"combi消毒鍋","嬰幼童與母親","Mother & Baby","Mother & Baby","Mother & Baby"
"工業用電風扇","家電影音","Home Electronic","Home Electronic",
"pcle ssd","3C與筆電","Hardware & 3C","Hardware & 3C",
"來復易 防漏安心復健褲","居家生活","Mother & Baby","Mother & Baby","Mother & Baby"
"bosch 18v","居家生活","Home & Living","Home & Living",
"挖耳屎","居家生活","Home & Living","Home & Living","Health & Beauty"
"瓦楞板","居家生活","Home & Living","Home & Living","Home & Living"
"yaya軟膏","美妝保健","Health & Beauty","Health & Beauty",
"華新麗華","居家生活","Home & Living","Home & Living",
"二手洗衣機","家電影音","Home Electronic","Home Electronic",
"紫晶酥","美食、伴手禮","Food & Beverages","Food & Beverages",
"吸管杯","居家生活","Home & Living","Home & Living","Home & Living"
"大陸零食","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"bt601","汽機車零件百貨","Motors","Motors",
"壓麵機","家電影音","Home & Living","Home & Living",
"鈦酸鋰電池","居家生活","Motors","Motors",
"藍鑽蝦","美食、伴手禮","Food & Beverages","Food & Beverages","Food & Beverages"
"iphone 14 pro價錢","手機平板與周邊","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"sampo","家電影音","Home Electronic","Home Electronic",
"黑色洋裝","女生衣著","Women's Apparel","Women's Apparel","Women's Apparel"
"聯成電腦政府補助","Others",,,
"綠番茄緊緻毛孔安瓶","美妝保健","Beauty","Beauty","Beauty"
"醫療保健襪","美妝保健",,"Health & Beauty",
"stockq","居家生活","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"醫療保健襪","美妝保健",,"Health & Beauty",
"小綠人","居家生活","Home & Living","Home & Living",
"牛肉罐頭","美食、伴手禮","Food & Beverages","Food & Beverages",
"九族文化村+日月潭纜車門票優惠550元","服務、票券",,,
"炸豬皮","美食、伴手禮","Food & Beverages","Food & Beverages",
"stan smith","男女鞋","Women Shoes","Men Shoes","Men Shoes"
"ps5 ssd","遊戲王","Hardware & 3C",,
"肉視頻","其他類別","Home Appliances","Books & Magazines","Books & Magazines"
"彌豆子爆米花桶","美食、伴手禮","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"黑暗靈魂3","遊戲王","Game Kingdom","Game Kingdom",
"蝦皮智取店無法選擇","Platform Terms ( Shopee / Momo)","Beauty","Books & Magazines","Books & Magazines"
"牡蠣寶寶","娛樂、收藏","Life & Entertainment","Life & Entertainment",
"閱讀燈","居家生活","Motors","Home & Living","Home & Living"
"黑暗靈魂3","遊戲王","Game Kingdom","Game Kingdom",
"k monstar","娛樂、收藏","Hobbies & Collections","Fashion Accessories","Fashion Accessories"
"力曼","美妝保健","Life & Entertainment","Life & Entertainment",
"辣椒槍","戶外與運動用品","Sports & Outdoors","Sports & Outdoors",
"柴油發電機","居家生活","Home & Living","Home & Living",
"百慕達微波烤箱","家電影音",,"Home Electronic",
"momo客服電話手機","Platform Terms ( Shopee / Momo)",,,
"usb集線器","手機平板與周邊","Hardware & 3C","Hardware & 3C","Hardware & 3C"
"北條麻妃","其他類別",,"Books",
"水波爐推薦","家電影音","Home Electronic","Home Electronic",
